country,year,lat,lon,geolev1,geolev2
malawi,2010,-9.50446033477783,33.2302017211914,MWI.5,MWI.5.4
malawi,2010,-9.97159957885742,33.3739013671875,MWI.5,MWI.5.6
malawi,2010,-9.9753999710083,33.9259986877441,MWI.8,MWI.8.1
malawi,2016,-11.2849998474121,33.7784996032715,MWI.17,MWI.17.10
malawi,2016,-11.3125,33.4799003601074,MWI.17,MWI.17.9
malawi,2016,-11.407600402832,33.9948997497559,MWI.17,MWI.17.2
malawi,2016,-11.4329996109009,34.0234985351562,MWI.17,MWI.17.2
malawi,2016,-11.4608001708984,33.9738998413086,MWI.17,MWI.17.2
malawi,2016,-11.4668998718262,34.0078010559082,MWI.17,MWI.17.2
malawi,2016,-11.4736003875732,34.0150985717773,MWI.17,MWI.17.2
malawi,2016,-11.5363998413086,34.2779998779297,MWI.19,MWI.19.1
malawi,2016,-11.96399974823,34.0768013000488,MWI.19,MWI.19.6
malawi,2016,-12.8816003799438,33.7267990112305,MWI.9,MWI.9.16
malawi,2016,-13.2305002212524,34.0093002319336,MWI.23,MWI.23.3
malawi,2016,-13.2740001678467,34.1403999328613,MWI.20,MWI.20.6
malawi,2016,-13.3313999176025,33.8581008911133,MWI.23,MWI.23.5
malawi,2016,-13.3487997055054,33.4403991699219,MWI.9,MWI.9.15
malawi,2016,-13.3500003814697,34.2705001831055,MWI.20,MWI.20.9
malawi,2016,-13.4883003234863,34.2613983154297,MWI.26,MWI.26.7
malawi,2016,-13.5026998519897,32.9863014221191,MWI.14,MWI.14.5
malawi,2016,-13.5076999664307,33.7375984191895,MWI.7,MWI.7.8
malawi,2016,-13.6361999511719,33.7489013671875,MWI.7,MWI.7.6
malawi,2016,-13.7468996047974,34.163200378418,MWI.7,MWI.7.7
malawi,2016,-13.7920999526978,34.1601982116699,MWI.7,MWI.7.7
malawi,2016,-13.7993001937866,33.8588981628418,MWI.11,MWI.11.7
malawi,2016,-13.8121995925903,33.5004997253418,MWI.11,MWI.11.10
malawi,2016,-13.8674001693726,33.8280982971191,MWI.11,MWI.11.7
malawi,2016,-13.8696002960205,33.777099609375,MWI.11,MWI.11.1
malawi,2016,-13.8758001327515,33.7598991394043,MWI.11,MWI.11.1
malawi,2016,-13.8938999176025,33.7871017456055,MWI.11,MWI.11.1
malawi,2016,-13.9322996139526,33.7588996887207,MWI.11,MWI.11.1
malawi,2016,-13.934700012207,33.4939994812012,MWI.11,MWI.11.11
malawi,2016,-13.9354000091553,33.7827987670898,MWI.11,MWI.11.1
malawi,2016,-13.9530000686646,33.717399597168,MWI.11,MWI.11.1
malawi,2016,-13.9554004669189,33.7285995483398,MWI.11,MWI.11.1
malawi,2016,-13.9896001815796,33.7771987915039,MWI.11,MWI.11.1
malawi,2016,-13.9917001724243,33.7789001464844,MWI.11,MWI.11.1
malawi,2016,-14.0038995742798,33.8081016540527,MWI.11,MWI.11.1
malawi,2016,-14.020899772644,33.774600982666,MWI.11,MWI.11.1
malawi,2016,-14.0239000320435,33.7779998779297,MWI.11,MWI.11.1
malawi,2016,-14.0261001586914,34.2599983215332,MWI.6,MWI.6.10
malawi,2016,-14.0329999923706,33.5158996582031,MWI.11,MWI.11.15
malawi,2016,-14.0754995346069,33.9183006286621,MWI.11,MWI.11.16
malawi,2016,-14.1044998168945,34.0018005371094,MWI.11,MWI.11.13
malawi,2016,-14.1065998077393,35.4117012023926,MWI.13,MWI.13.10
malawi,2016,-14.1403999328613,35.2154006958008,MWI.13,MWI.13.7
malawi,2016,-14.2600002288818,33.7983016967773,MWI.11,MWI.11.8
malawi,2016,-14.2749004364014,33.7597007751465,MWI.11,MWI.11.8
malawi,2016,-14.2992000579834,34.1125984191895,MWI.6,MWI.6.7
malawi,2016,-14.3252000808716,35.4254989624023,MWI.13,MWI.13.9
malawi,2016,-14.3486995697021,34.4039993286133,MWI.6,MWI.6.5
malawi,2016,-14.3556003570557,34.5792999267578,MWI.6,MWI.6.6
malawi,2016,-14.3762998580933,34.0393981933594,MWI.6,MWI.6.9
malawi,2016,-14.4135999679565,34.6105995178223,MWI.22,MWI.22.7
malawi,2016,-14.4265003204346,35.2575988769531,MWI.13,MWI.13.12
malawi,2016,-14.479100227356,34.8261985778809,MWI.13,MWI.13.13
malawi,2016,-14.4912004470825,35.6063003540039,MWI.13,MWI.13.6
malawi,2016,-14.5036001205444,34.6593017578125,MWI.22,MWI.22.3
malawi,2016,-14.5243997573853,35.0887985229492,MWI.13,MWI.13.12
malawi,2016,-14.6513996124268,34.6255989074707,MWI.22,MWI.22.3
malawi,2016,-14.6998996734619,35.6080017089844,MWI.12,MWI.12.14
malawi,2016,-14.7074003219604,35.8067016601562,MWI.12,MWI.12.10
malawi,2016,-14.7688999176025,34.6460990905762,MWI.22,MWI.22.6
malawi,2016,-14.9258003234863,35.0164985656738,MWI.1,MWI.1.3
malawi,2016,-14.9533004760742,34.9544982910156,MWI.1,MWI.1.3
malawi,2016,-15.0705995559692,35.1703987121582,MWI.1,MWI.1.3
malawi,2016,-15.1750001907349,35.3381004333496,MWI.12,MWI.12.11
malawi,2016,-15.3736000061035,35.3643989562988,MWI.28,MWI.28.9
malawi,2016,-15.3787002563477,35.342098236084,MWI.28,MWI.28.9
malawi,2016,-15.3990001678467,35.320499420166,MWI.28,MWI.28.9
malawi,2016,-15.3992004394531,35.3184013366699,MWI.28,MWI.28.9
malawi,2016,-15.4041996002197,35.3314018249512,MWI.28,MWI.28.9
malawi,2016,-15.4626998901367,35.1595001220703,MWI.28,MWI.28.7
malawi,2016,-15.4882001876831,35.556999206543,MWI.28,MWI.28.8
malawi,2016,-15.5698003768921,35.4255981445312,MWI.28,MWI.28.2
malawi,2016,-15.5762996673584,35.5518989562988,MWI.24,MWI.24.2
malawi,2016,-15.601300239563,35.2403984069824,MWI.4,MWI.4.6
malawi,2016,-15.6057996749878,34.5183982849121,MWI.16,MWI.16.2
malawi,2016,-15.6473999023438,35.3431015014648,MWI.28,MWI.28.2
malawi,2016,-15.6555995941162,35.0183982849121,MWI.2,MWI.2.3
malawi,2016,-15.6688995361328,35.5890007019043,MWI.24,MWI.24.2
malawi,2016,-15.7088003158569,34.8301010131836,MWI.2,MWI.2.5
malawi,2016,-15.7307996749878,35.0713005065918,MWI.2,MWI.2.1
malawi,2016,-15.7370004653931,34.3852005004883,MWI.16,MWI.16.4
malawi,2016,-15.7694997787476,34.996898651123,MWI.2,MWI.2.1
malawi,2016,-15.7776002883911,35.0401992797852,MWI.2,MWI.2.1
malawi,2016,-15.8086004257202,35.057201385498,MWI.2,MWI.2.1
malawi,2016,-15.8233995437622,35.0885009765625,MWI.2,MWI.2.1
malawi,2016,-15.8283996582031,35.353199005127,MWI.15,MWI.15.3
malawi,2016,-15.8295001983643,35.2617988586426,MWI.4,MWI.4.3
malawi,2016,-15.8551998138428,35.0736999511719,MWI.2,MWI.2.1
malawi,2016,-15.9498996734619,35.1136016845703,MWI.27,MWI.27.8
malawi,2016,-16.0203990936279,34.9201011657715,MWI.27,MWI.27.12
malawi,2016,-16.0375003814697,35.3544998168945,MWI.15,MWI.15.8
malawi,2016,-16.0578994750977,35.236198425293,MWI.27,MWI.27.10
malawi,2016,-16.0832004547119,35.5824012756348,MWI.15,MWI.15.6
malawi,2016,-16.0879993438721,35.0680999755859,MWI.27,MWI.27.4
malawi,2016,-16.1133995056152,35.4091987609863,MWI.15,MWI.15.6
malawi,2016,-16.1982002258301,35.1580009460449,MWI.27,MWI.27.7
malawi,2016,-16.2668991088867,34.8951988220215,MWI.3,MWI.3.8
malawi,2016,-16.6000003814697,34.9673004150391,MWI.3,MWI.3.11
malawi,2016,-16.9855003356934,35.2499008178711,MWI.21,MWI.21.10
malawi,2016,-9.50446033477783,33.2302017211914,MWI.5,MWI.5.4
malawi,2016,-9.97159957885742,33.3739013671875,MWI.5,MWI.5.6
malawi,2016,-9.9753999710083,33.9259986877441,MWI.8,MWI.8.1
nigeria,2010,10.0746622967,9.60863965762,NGA.5,NGA.5.17
nigeria,2010,10.1581945175,11.4693760711,NGA.16,NGA.16.11
nigeria,2010,10.1941516025,12.4560676383,NGA.2,NGA.2.4
nigeria,2010,10.2374167796,10.1316668985,NGA.5,NGA.5.2
nigeria,2010,10.2686739218,13.2386102614,NGA.2,NGA.2.7
nigeria,2010,10.2710717474,13.3077304864,NGA.2,NGA.2.14
nigeria,2010,10.2772898378,12.2024280508,NGA.8,NGA.8.12
nigeria,2010,10.2832908043,12.8870466619,NGA.2,NGA.2.7
nigeria,2010,10.286224686,9.63766289493,NGA.5,NGA.5.18
nigeria,2010,10.2960624391,11.1851232783,NGA.16,NGA.16.1
nigeria,2010,10.3043968777,9.84682965897,NGA.5,NGA.5.2
nigeria,2010,10.3056619439,11.1688801061,NGA.16,NGA.16.1
nigeria,2010,10.3669816879,9.50270725802,NGA.5,NGA.5.18
nigeria,2010,10.3715897296,8.13970747612,NGA.19,NGA.19.14
nigeria,2010,10.4307765955,5.55735774683,NGA.27,NGA.27.11
nigeria,2010,10.4677191255,8.53800604067,NGA.19,NGA.19.17
nigeria,2010,10.4839449376,11.3966333392,NGA.16,NGA.16.8
nigeria,2010,10.484650388,12.3562981682,NGA.8,NGA.8.12
nigeria,2010,10.5412424269,7.44285314996,NGA.19,NGA.19.9
nigeria,2010,10.5770578857,12.1764651264,NGA.8,NGA.8.12
nigeria,2010,10.6546031992,10.4737639515,NGA.5,NGA.5.8
nigeria,2010,10.7021170344,13.4417466208,NGA.2,NGA.2.13
nigeria,2010,10.7770268111,9.17261204795,NGA.5,NGA.5.15
nigeria,2010,10.8547917358,9.80578418282,NGA.5,NGA.5.8
nigeria,2010,10.8857336676,5.862466598,NGA.27,NGA.27.15
nigeria,2010,10.907719355,10.0246378001,NGA.5,NGA.5.8
nigeria,2010,10.9169051641,5.84286840951,NGA.27,NGA.27.15
nigeria,2010,11.0608308749,7.70897915206,NGA.19,NGA.19.23
nigeria,2010,11.1017295472,5.2633283335,NGA.27,NGA.27.21
nigeria,2010,11.1106189745,4.58047882022,NGA.22,NGA.22.20
nigeria,2010,11.1419320413,8.81329488971,NGA.20,NGA.20.36
nigeria,2010,11.2572989757,8.18148303502,NGA.19,NGA.19.5
nigeria,2010,11.2616479843,8.37380695819,NGA.20,NGA.20.41
nigeria,2010,11.2880018929,5.9197808717,NGA.22,NGA.22.9
nigeria,2010,11.293493688,4.78194366032,NGA.22,NGA.22.18
nigeria,2010,11.3007607386,7.39367239612,NGA.19,NGA.19.3
nigeria,2010,11.3020426575,5.50842843729,NGA.22,NGA.22.17
nigeria,2010,11.3054656725,7.73390156157,NGA.21,NGA.21.8
nigeria,2010,11.3166836958,10.4600436913,NGA.5,NGA.5.14
nigeria,2010,11.3860417188,6.35299796525,NGA.37,NGA.37.10
nigeria,2010,11.3952454571,9.47448023343,NGA.18,NGA.18.4
nigeria,2010,11.4159341831,7.26466004548,NGA.21,NGA.21.7
nigeria,2010,11.441262395,9.47007916968,NGA.18,NGA.18.4
nigeria,2010,11.4479194346,10.5742279392,NGA.5,NGA.5.14
nigeria,2010,11.4991519288,10.0713191817,NGA.5,NGA.5.16
nigeria,2010,11.501207438,10.760756183,NGA.5,NGA.5.4
nigeria,2010,11.5065035262,7.4355870141,NGA.21,NGA.21.1
nigeria,2010,11.5241485116,8.63256828449,NGA.20,NGA.20.23
nigeria,2010,11.5429155065,9.25703143653,NGA.20,NGA.20.37
nigeria,2010,11.5432984179,8.56002089334,NGA.20,NGA.20.32
nigeria,2010,11.5544531259,7.85926829828,NGA.20,NGA.20.34
nigeria,2010,11.5595921311,9.01875772705,NGA.20,NGA.20.2
nigeria,2010,11.6094184201,7.56122765696,NGA.21,NGA.21.17
nigeria,2010,11.6150199084,4.54156296556,NGA.34,NGA.34.10
nigeria,2010,11.659794093,7.29415945594,NGA.21,NGA.21.13
nigeria,2010,11.7567650548,11.9710032757,NGA.36,NGA.36.3
nigeria,2010,11.79131569,13.1481753581,NGA.8,NGA.8.13
nigeria,2010,11.8005479846,10.1952772777,NGA.5,NGA.5.10
nigeria,2010,11.8033644608,7.64538375781,NGA.21,NGA.21.25
nigeria,2010,11.8059382542,7.61681591533,NGA.21,NGA.21.25
nigeria,2010,11.8291673477,7.91950109695,NGA.20,NGA.20.19
nigeria,2010,11.8332427578,13.1054982827,NGA.8,NGA.8.16
nigeria,2010,11.8433628127,7.07152542576,NGA.37,NGA.37.13
nigeria,2010,11.8467109339,3.66529444486,NGA.22,NGA.22.8
nigeria,2010,11.8492343931,9.46469923892,NGA.18,NGA.18.19
nigeria,2010,11.8571196339,9.9700291945,NGA.5,NGA.5.10
nigeria,2010,11.8642874349,8.99795946991,NGA.20,NGA.20.1
nigeria,2010,11.8718882672,6.03096011092,NGA.37,NGA.37.1
nigeria,2010,11.8785576374,8.44793698763,NGA.20,NGA.20.25
nigeria,2010,11.8982900567,8.49050038478,NGA.20,NGA.20.25
nigeria,2010,11.8996910359,8.60117569382,NGA.20,NGA.20.25
nigeria,2010,11.9186358868,9.26012133523,NGA.18,NGA.18.6
nigeria,2010,11.9789019846,9.20491988745,NGA.18,NGA.18.23
nigeria,2010,11.9877560788,8.52976660735,NGA.20,NGA.20.12
nigeria,2010,12.0379146953,10.8239952908,NGA.36,NGA.36.9
nigeria,2010,12.0479308079,8.47145788827,NGA.20,NGA.20.42
nigeria,2010,12.0691673277,12.8667110442,NGA.8,NGA.8.21
nigeria,2010,12.0795111741,10.0555037438,NGA.18,NGA.18.15
nigeria,2010,12.0796024717,10.2957219264,NGA.5,NGA.5.20
nigeria,2010,12.0816159671,7.42099471614,NGA.21,NGA.21.19
nigeria,2010,12.1411646605,4.98389087398,NGA.34,NGA.34.10
nigeria,2010,12.1467705869,6.64603847955,NGA.37,NGA.37.7
nigeria,2010,12.1483262237,8.36706976593,NGA.20,NGA.20.10
nigeria,2010,12.1538731644,4.84744728169,NGA.34,NGA.34.10
nigeria,2010,12.2157681712,8.23884299654,NGA.20,NGA.20.5
nigeria,2010,12.2528006094,7.61914102769,NGA.21,NGA.21.28
nigeria,2010,12.2849957239,6.58707664117,NGA.37,NGA.37.5
nigeria,2010,12.2871702475,9.7172267552,NGA.18,NGA.18.16
nigeria,2010,12.3031192396,11.9049071279,NGA.36,NGA.36.15
nigeria,2010,12.3199073143,4.34470881753,NGA.22,NGA.22.6
nigeria,2010,12.3370895212,7.3436905832,NGA.21,NGA.21.32
nigeria,2010,12.3416785167,9.64571332374,NGA.18,NGA.18.16
nigeria,2010,12.4002193728,7.41242023946,NGA.21,NGA.21.32
nigeria,2010,12.4204652598,6.22865247517,NGA.37,NGA.37.12
nigeria,2010,12.4380666964,10.0322812644,NGA.18,NGA.18.13
nigeria,2010,12.4454665016,7.49114788919,NGA.21,NGA.21.12
nigeria,2010,12.4497965742,4.19027819896,NGA.22,NGA.22.6
nigeria,2010,12.4810927555,8.16065247737,NGA.20,NGA.20.26
nigeria,2010,12.4842472103,13.1824663666,NGA.8,NGA.8.27
nigeria,2010,12.5057920973,6.58623261754,NGA.37,NGA.37.8
nigeria,2010,12.5235104109,8.55016318397,NGA.20,NGA.20.8
nigeria,2010,12.5360340355,6.78546378416,NGA.37,NGA.37.3
nigeria,2010,12.5373078978,4.15778390928,NGA.22,NGA.22.6
nigeria,2010,12.5625360226,8.3137849757,NGA.18,NGA.18.24
nigeria,2010,12.6475821647,8.89407428174,NGA.18,NGA.18.2
nigeria,2010,12.6613866589,3.90166933878,NGA.22,NGA.22.2
nigeria,2010,12.6718093326,13.630725102,NGA.8,NGA.8.10
nigeria,2010,12.6823265282,10.423477946,NGA.18,NGA.18.10
nigeria,2010,12.6838444723,7.93324832422,NGA.21,NGA.21.15
nigeria,2010,12.6884287547,4.79902148056,NGA.22,NGA.22.4
nigeria,2010,12.698645094,8.62238781524,NGA.18,NGA.18.27
nigeria,2010,12.7060914988,8.25431289722,NGA.18,NGA.18.12
nigeria,2010,12.7213614868,7.46485091618,NGA.21,NGA.21.22
nigeria,2010,12.7339831806,11.8217241687,NGA.36,NGA.36.6
nigeria,2010,12.7662404304,10.8561763609,NGA.36,NGA.36.9
nigeria,2010,12.771416817,4.82385170099,NGA.34,NGA.34.23
nigeria,2010,12.7794112921,7.64977181716,NGA.21,NGA.21.30
nigeria,2010,12.8418437051,10.9268915237,NGA.36,NGA.36.1
nigeria,2010,12.8569995948,10.5657037996,NGA.36,NGA.36.10
nigeria,2010,12.8860289818,11.0613351656,NGA.36,NGA.36.17
nigeria,2010,12.888358473,10.4580051735,NGA.36,NGA.36.13
nigeria,2010,12.9440886541,7.23331565869,NGA.21,NGA.21.16
nigeria,2010,12.9638173024,5.1988185299,NGA.34,NGA.34.21
nigeria,2010,12.9676199074,7.58042773536,NGA.21,NGA.21.21
nigeria,2010,13.0813322181,5.28111344582,NGA.34,NGA.34.16
nigeria,2010,13.1155370454,10.0449155894,NGA.36,NGA.36.11
nigeria,2010,13.2028054026,7.72146816455,NGA.21,NGA.21.18
nigeria,2010,13.3398965064,5.21448047832,NGA.34,NGA.34.7
nigeria,2010,13.5555422996,6.24664666703,NGA.34,NGA.34.13
nigeria,2010,13.7142474624,5.55755290226,NGA.34,NGA.34.8
nigeria,2010,4.32871914124,6.30817186855,NGA.6,NGA.6.1
nigeria,2010,4.45926022726,7.28658389848,NGA.33,NGA.33.7
nigeria,2010,4.62396354007,7.77168188394,NGA.3,NGA.3.18
nigeria,2010,4.66379708075,7.33236455293,NGA.33,NGA.33.12
nigeria,2010,4.68817896818,7.70875490803,NGA.3,NGA.3.18
nigeria,2010,4.70728140817,6.08810279067,NGA.6,NGA.6.7
nigeria,2010,4.74375535836,6.77709985593,NGA.33,NGA.33.8
nigeria,2010,4.74700605661,7.30371647702,NGA.33,NGA.33.14
nigeria,2010,4.75394354132,6.72883700328,NGA.33,NGA.33.1
nigeria,2010,4.76075978363,7.16499712449,NGA.33,NGA.33.9
nigeria,2010,4.7633914725,7.93659582805,NGA.3,NGA.3.21
nigeria,2010,4.76758083369,6.98822760384,NGA.33,NGA.33.22
nigeria,2010,4.77589652323,6.83958672566,NGA.33,NGA.33.6
nigeria,2010,4.78376024056,7.02096866736,NGA.33,NGA.33.22
nigeria,2010,4.78786348202,7.10753851126,NGA.33,NGA.33.9
nigeria,2010,4.78973914833,6.30791226865,NGA.6,NGA.6.5
nigeria,2010,4.80794322157,6.97305168438,NGA.33,NGA.33.15
nigeria,2010,4.81152822621,7.13539967261,NGA.33,NGA.33.9
nigeria,2010,4.8273254021,8.08266879664,NGA.3,NGA.3.23
nigeria,2010,4.82822094307,6.65565833534,NGA.33,NGA.33.1
nigeria,2010,4.83911362418,6.97727467892,NGA.33,NGA.33.15
nigeria,2010,4.84991665216,7.37144906773,NGA.33,NGA.33.21
nigeria,2010,4.86001819643,7.05859914566,NGA.33,NGA.33.15
nigeria,2010,4.86465103466,7.84994924205,NGA.3,NGA.3.7
nigeria,2010,4.87619045073,6.83123796352,NGA.33,NGA.33.10
nigeria,2010,4.9211152487,8.02685220823,NGA.3,NGA.3.29
nigeria,2010,4.93447621662,7.96732908139,NGA.3,NGA.3.9
nigeria,2010,4.93711593292,6.36422666906,NGA.6,NGA.6.8
nigeria,2010,4.94791457045,7.7583190461,NGA.3,NGA.3.1
nigeria,2010,4.96425337683,5.77154382849,NGA.6,NGA.6.2
nigeria,2010,4.96466286575,7.8047042472,NGA.3,NGA.3.1
nigeria,2010,5.01159047312,7.94962641359,NGA.3,NGA.3.31
nigeria,2010,5.01417184373,6.54474998558,NGA.33,NGA.33.3
nigeria,2010,5.05073911243,8.33941410449,NGA.9,NGA.9.8
nigeria,2010,5.05398782837,8.42242009772,NGA.9,NGA.9.2
nigeria,2010,5.05646571817,7.91862324541,NGA.3,NGA.3.31
nigeria,2010,5.07826901425,7.91162660924,NGA.3,NGA.3.16
nigeria,2010,5.08014972082,6.81685134062,NGA.33,NGA.33.13
nigeria,2010,5.08858328195,7.73858652865,NGA.3,NGA.3.5
nigeria,2010,5.09037333332,7.36620770377,NGA.1,NGA.1.2
nigeria,2010,5.10748991826,8.18243277741,NGA.9,NGA.9.15
nigeria,2010,5.11421765924,7.3745962586,NGA.1,NGA.1.1
nigeria,2010,5.1415701422,6.07837594951,NGA.10,NGA.10.16
nigeria,2010,5.14203254737,7.37471602851,NGA.1,NGA.1.9
nigeria,2010,5.14601648677,6.61622345941,NGA.33,NGA.33.2
nigeria,2010,5.15341945792,7.59318224517,NGA.3,NGA.3.5
nigeria,2010,5.25625865911,6.61941404124,NGA.33,NGA.33.16
nigeria,2010,5.26959130436,6.30405776041,NGA.6,NGA.6.6
nigeria,2010,5.276399221,7.72157200275,NGA.3,NGA.3.12
nigeria,2010,5.28795684803,6.99396887212,NGA.17,NGA.17.26
nigeria,2010,5.31524834074,7.4334346461,NGA.1,NGA.1.7
nigeria,2010,5.32569602757,6.89672161071,NGA.17,NGA.17.18
nigeria,2010,5.35086568605,7.40188916719,NGA.1,NGA.1.6
nigeria,2010,5.37543571206,7.08733204974,NGA.17,NGA.17.25
nigeria,2010,5.38520298007,7.5278870437,NGA.1,NGA.1.5
nigeria,2010,5.41868312062,5.75708490409,NGA.10,NGA.10.20
nigeria,2010,5.44315706398,7.05253754146,NGA.17,NGA.17.25
nigeria,2010,5.45868572043,7.22201733456,NGA.17,NGA.17.1
nigeria,2010,5.49303723775,6.22086915373,NGA.10,NGA.10.10
nigeria,2010,5.4978516061,5.82187907485,NGA.10,NGA.10.18
nigeria,2010,5.50002620235,7.20142229471,NGA.17,NGA.17.8
nigeria,2010,5.51610389484,5.70809600899,NGA.10,NGA.10.24
nigeria,2010,5.5223818305,7.04931503016,NGA.17,NGA.17.25
nigeria,2010,5.53545594433,7.53153560163,NGA.1,NGA.1.16
nigeria,2010,5.54243058617,7.18849715679,NGA.17,NGA.17.8
nigeria,2010,5.54711501136,5.8168929288,NGA.10,NGA.10.22
nigeria,2010,5.55555406781,7.611029751,NGA.1,NGA.1.4
nigeria,2010,5.56220655235,7.34072478152,NGA.17,NGA.17.16
nigeria,2010,5.59093085015,7.36813000489,NGA.17,NGA.17.7
nigeria,2010,5.62819774804,5.92368425969,NGA.10,NGA.10.6
nigeria,2010,5.65672719049,7.32275326356,NGA.17,NGA.17.3
nigeria,2010,5.66488837725,7.04132994795,NGA.17,NGA.17.13
nigeria,2010,5.67943596365,7.08250261971,NGA.17,NGA.17.10
nigeria,2010,5.68062519373,6.4106027931,NGA.10,NGA.10.12
nigeria,2010,5.69861467033,7.51949932817,NGA.1,NGA.1.8
nigeria,2010,5.72024007766,7.24106174919,NGA.17,NGA.17.9
nigeria,2010,5.7463142697,6.98741725027,NGA.17,NGA.17.13
nigeria,2010,5.75004501547,6.00057874843,NGA.10,NGA.10.19
nigeria,2010,5.77121166469,7.7768731363,NGA.1,NGA.1.10
nigeria,2010,5.78882325094,6.91399612712,NGA.17,NGA.17.23
nigeria,2010,5.817367247,8.08849790176,NGA.9,NGA.9.17
nigeria,2010,5.8249809823,6.86724219974,NGA.4,NGA.4.12
nigeria,2010,5.8341944655,7.01780657473,NGA.17,NGA.17.21
nigeria,2010,5.83737244027,7.15281867916,NGA.17,NGA.17.5
nigeria,2010,5.87050766081,6.89768044152,NGA.4,NGA.4.12
nigeria,2010,5.90239078833,7.88108495188,NGA.11,NGA.11.2
nigeria,2010,5.91776306029,7.08737420747,NGA.17,NGA.17.6
nigeria,2010,5.91892832509,7.42249845731,NGA.1,NGA.1.15
nigeria,2010,5.92345578983,7.54998693813,NGA.11,NGA.11.9
nigeria,2010,5.92350211798,6.26530576313,NGA.10,NGA.10.21
nigeria,2010,5.92433724341,6.99014119434,NGA.4,NGA.4.15
nigeria,2010,5.93434596942,8.14702576943,NGA.9,NGA.9.17
nigeria,2010,5.94843768037,8.91209387381,NGA.9,NGA.9.10
nigeria,2010,5.97697115544,7.69542430371,NGA.11,NGA.11.11
nigeria,2010,5.98466768886,6.90304610994,NGA.4,NGA.4.14
nigeria,2010,5.98776036565,7.09183471113,NGA.4,NGA.4.1
nigeria,2010,6.00420085033,7.05712166484,NGA.4,NGA.4.1
nigeria,2010,6.01584229399,4.88254321566,NGA.29,NGA.29.10
nigeria,2010,6.02557845775,7.02851464405,NGA.4,NGA.4.1
nigeria,2010,6.07262558501,6.83932595204,NGA.4,NGA.4.11
nigeria,2010,6.09841937207,7.80601488159,NGA.11,NGA.11.13
nigeria,2010,6.10137761736,7.18988708702,NGA.4,NGA.4.19
nigeria,2010,6.10526707784,6.91715445736,NGA.4,NGA.4.10
nigeria,2010,6.11297496554,6.77271141087,NGA.4,NGA.4.17
nigeria,2010,6.11554285941,6.17661906842,NGA.10,NGA.10.8
nigeria,2010,6.1245359666,6.94962416146,NGA.4,NGA.4.10
nigeria,2010,6.12719827759,6.19491690513,NGA.10,NGA.10.8
nigeria,2010,6.1285244189,6.77187514997,NGA.4,NGA.4.2
nigeria,2010,6.13080945767,6.95268589556,NGA.4,NGA.4.13
nigeria,2010,6.13508730788,6.27951537976,NGA.10,NGA.10.7
nigeria,2010,6.1357229762,8.19044376243,NGA.11,NGA.11.7
nigeria,2010,6.13830921581,6.79309260454,NGA.4,NGA.4.2
nigeria,2010,6.15062167012,7.94504082969,NGA.11,NGA.11.5
nigeria,2010,6.15849115609,8.36649395856,NGA.9,NGA.9.13
nigeria,2010,6.16779029063,7.00668904073,NGA.4,NGA.4.13
nigeria,2010,6.19155497242,5.06145630033,NGA.29,NGA.29.7
nigeria,2010,6.21969774922,4.65801363847,NGA.29,NGA.29.10
nigeria,2010,6.24153758762,6.9368284516,NGA.4,NGA.4.8
nigeria,2010,6.24318997534,7.61718158261,NGA.14,NGA.14.11
nigeria,2010,6.28524505144,7.31597545017,NGA.14,NGA.14.16
nigeria,2010,6.29112587931,8.24412304517,NGA.11,NGA.11.1
nigeria,2010,6.29487701088,7.06416881346,NGA.4,NGA.4.5
nigeria,2010,6.30707299833,6.97017505862,NGA.4,NGA.4.5
nigeria,2010,6.30995278146,5.69852872786,NGA.12,NGA.12.11
nigeria,2010,6.31316440344,6.96516116294,NGA.4,NGA.4.5
nigeria,2010,6.31723421115,5.65757847009,NGA.12,NGA.12.11
nigeria,2010,6.32314678579,8.11608584385,NGA.11,NGA.11.4
nigeria,2010,6.32851769839,7.92322617905,NGA.11,NGA.11.5
nigeria,2010,6.33665067996,5.59674395675,NGA.12,NGA.12.12
nigeria,2010,6.35401498931,6.83825461618,NGA.4,NGA.4.2
nigeria,2010,6.35671357662,5.63477919828,NGA.12,NGA.12.11
nigeria,2010,6.366917857,7.22449517406,NGA.14,NGA.14.6
nigeria,2010,6.37484011777,7.95872670003,NGA.11,NGA.11.12
nigeria,2010,6.38063010312,5.58461144938,NGA.12,NGA.12.2
nigeria,2010,6.39751545303,8.38341221361,NGA.11,NGA.11.10
nigeria,2010,6.39885088562,6.56869108498,NGA.10,NGA.10.1
nigeria,2010,6.43267960199,6.19725881709,NGA.12,NGA.12.10
nigeria,2010,6.44305604944,6.58324477885,NGA.10,NGA.10.14
nigeria,2010,6.45550212441,7.47905887095,NGA.14,NGA.14.4
nigeria,2010,6.45554810442,3.1662651602,NGA.25,NGA.25.17
nigeria,2010,6.45646508964,7.92548399948,NGA.11,NGA.11.12
nigeria,2010,6.47041667546,7.48763101682,NGA.14,NGA.14.4
nigeria,2010,6.47669421647,3.35082050227,NGA.25,NGA.25.5
nigeria,2010,6.47942683802,7.76832453208,NGA.11,NGA.11.8
nigeria,2010,6.48675916551,9.15791712715,NGA.9,NGA.9.7
nigeria,2010,6.49296228892,3.31885987407,NGA.25,NGA.25.20
nigeria,2010,6.49405351597,4.74113115164,NGA.29,NGA.29.14
nigeria,2010,6.49678035701,3.31637263591,NGA.25,NGA.25.20
