lat,lon,year,country,index_all,ea_id,index_rep,et_index,n,geolev1,geolev2,rooms,electric,phone,radio,tv,auto,floor_qual,toilet_qual,watsup_qual
-8.55091953277588,34.8392715454102,2012,tanzania,-0.386272783155157,1102010004,-0.237432354722,,4.0,TZA.5,TZA.5.5,3.5,0.0,0.0,0.75,0.0,0.0,3.0,3.25,5.0
-8.5761604309082,39.2324981689453,2008,tanzania,-0.726159724633605,801001003,-0.686346709510161,,3.0,TZA.10,TZA.10.1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.33333333333333
-8.5761604309082,39.2324981689453,2012,tanzania,-0.725737556880085,801001003,-0.6430358663238,,3.0,TZA.10,TZA.10.1,2.33333333333333,0.0,0.0,1.0,0.0,0.0,1.0,3.33333333333333,2.0
-8.63875007629395,34.331241607666,2008,tanzania,-0.5770799026309,1207004001,-0.596051157437868,,5.0,TZA.13,TZA.13.5,2.8,0.0,0.0,0.8,0.0,0.0,1.0,3.4,4.8
-8.63875007629395,34.331241607666,2012,tanzania,-0.651042724582817,1207004001,-0.59429564685493,,5.0,TZA.13,TZA.13.5,2.8,0.0,0.0,0.6,0.0,0.0,1.8,3.2,2.4
-8.6641902923584,36.7207412719727,2008,tanzania,0.0613364223867868,504005303,0.0708128649557657,,6.0,TZA.14,TZA.14.7,3.66666666666667,0.0,0.0,0.833333333333333,0.0,0.0,3.66666666666667,4.5,5.0
-8.6641902923584,36.7207412719727,2012,tanzania,-0.100011896179415,504005303,-0.108018496221445,,6.0,TZA.14,TZA.14.7,3.0,0.333333333333333,0.0,1.0,0.5,0.0,1.66666666666667,2.5,5.0
-8.69686985015869,33.2885589599609,2008,tanzania,-0.471756965194668,1201012001,-0.442070384615255,,4.0,TZA.13,TZA.13.1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0
-8.69686985015869,33.2885589599609,2012,tanzania,-0.562110551964675,1201012001,-0.451188166447659,,4.0,TZA.13,TZA.13.1,1.75,0.0,0.0,0.5,0.0,0.0,3.0,3.25,5.0
-8.72443008422852,31.9670104980469,2008,tanzania,-0.486413067237445,1502013001,,,,,,,,,,,,,,
-8.73647975921631,36.7207717895508,2008,tanzania,-0.340795853396091,504007002,-0.179590373897373,,2.0,TZA.14,TZA.14.7,3.5,0.5,0.0,1.0,0.0,0.0,1.0,4.0,5.0
-8.73647975921631,36.7207717895508,2012,tanzania,-0.686284313856659,504007002,-0.529843666440478,,2.0,TZA.14,TZA.14.7,3.5,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0
-8.74722957611084,39.4151992797852,2008,tanzania,0.195182660222388,801018310,-0.318596998223546,,1.0,TZA.10,TZA.10.1,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0
-8.74722957611084,39.4151992797852,2012,tanzania,-1.03178525050476,801018310,-1.04814422868868,,1.0,TZA.10,TZA.10.1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
-8.82653999328613,38.8787117004395,2008,tanzania,-0.266867264367707,801008003,-0.462248701439223,,2.0,TZA.10,TZA.10.1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-8.82653999328613,38.8787117004395,2012,tanzania,-0.867298984362875,801008003,-0.854060220324055,,2.0,TZA.10,TZA.10.1,2.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,2.0
-8.88663005828857,33.1346817016602,2008,tanzania,-0.60104288895763,1206007005,-0.462248701439223,,1.0,TZA.13,TZA.13.8,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-8.88663005828857,33.1346817016602,2012,tanzania,-1.02880195239674,1206007005,-1.01504762552996,,1.0,TZA.13,TZA.13.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
-8.8905200958252,33.0212287902832,2008,tanzania,-0.442293222001416,1206006004,,,,,,,,,,,,,,
-8.8905200958252,33.0212287902832,2012,tanzania,-0.944735480416533,1206006004,,,,,,,,,,,,,,
-8.89496040344238,33.5024490356445,2008,tanzania,0.59209419474781,1208016305,0.598611735400806,,4.0,TZA.13,TZA.13.7,2.5,0.5,0.0,0.75,0.5,0.0,5.0,4.0,5.0
-8.89496040344238,33.5024490356445,2012,tanzania,0.109980367459101,1208016305,0.363957253791297,,4.0,TZA.13,TZA.13.7,1.5,0.75,0.0,0.5,0.5,0.0,5.0,2.5,5.0
-8.91049957275391,33.5713996887207,2008,tanzania,-0.349906669742253,1208011001,,,,,,,,,,,,,,
-8.91049957275391,33.5713996887207,2012,tanzania,-0.936900564131037,1208011001,,,,,,,,,,,,,,
-8.92918968200684,39.534351348877,2008,tanzania,0.433349589460679,801020318,-0.641773551359304,,1.0,TZA.10,TZA.10.1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
-8.92918968200684,39.534351348877,2012,tanzania,-0.337374172900529,801020318,-0.488886161430567,,1.0,TZA.10,TZA.10.1,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0
-8.97686958312988,33.9532012939453,2008,tanzania,-0.462776514382473,1103011306,-0.559858541339481,,1.0,TZA.17,TZA.17.3,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
-8.97686958312988,33.9532012939453,2012,tanzania,-0.498941682251286,1103011306,0.219195933786069,,1.0,TZA.17,TZA.17.3,3.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0
-9.0651798248291,34.7932090759277,2008,tanzania,-0.557390420431972,1104012003,-0.544163711459046,,3.0,TZA.17,TZA.17.6,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-9.0651798248291,34.7932090759277,2012,tanzania,-0.321698478483756,1104012003,-0.0134858065877349,,3.0,TZA.17,TZA.17.6,3.66666666666667,0.333333333333333,0.0,1.0,0.0,0.0,3.66666666666667,2.33333333333333,5.0
-9.10622978210449,39.5622215270996,2008,tanzania,-0.572707318476256,801016007,-0.513295364861119,,2.0,TZA.10,TZA.10.1,2.5,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.5
-9.10622978210449,39.5622215270996,2012,tanzania,-0.686804057107825,801016007,-0.740637306619408,,2.0,TZA.10,TZA.10.1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,4.5,3.0
-9.13846015930176,33.3379516601562,2008,tanzania,-0.63615291167094,1202008001,,,,,,,,,,,,,,
-9.14704036712646,32.8802108764648,2008,tanzania,-0.151848889413533,1206016001,-0.0071511161397298,,3.0,TZA.13,TZA.13.8,3.66666666666667,0.0,0.0,1.0,0.0,0.0,3.66666666666667,4.0,2.0
-9.14704036712646,32.8802108764648,2012,tanzania,-0.0530939912210009,1206016001,-0.0182116757594955,,3.0,TZA.13,TZA.13.8,4.0,0.0,0.0,0.666666666666667,0.0,0.0,5.0,2.66666666666667,2.33333333333333
-9.15958976745605,33.830509185791,2008,tanzania,-0.400745150004775,1204007004,-0.390422849831385,,2.0,TZA.13,TZA.13.10,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.5
-9.15958976745605,33.830509185791,2012,tanzania,-0.87321676037398,1204007004,-0.752567764842237,,2.0,TZA.13,TZA.13.10,2.5,0.0,0.0,0.5,0.0,0.0,1.0,3.0,5.0
-9.16790962219238,33.5433006286621,2008,tanzania,0.231506356634658,1204029002,0.301110943805892,,1.0,TZA.13,TZA.13.10,4.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0
-9.16790962219238,33.5433006286621,2012,tanzania,-0.374506016310206,1204029002,0.0904651469509343,,1.0,TZA.13,TZA.13.10,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0
-9.24647998809814,33.3549880981445,2008,tanzania,-0.446932384034387,1202006003,-0.544163711459046,,1.0,TZA.13,TZA.13.6,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-9.24647998809814,33.3549880981445,2012,tanzania,-0.823641748871245,1202006003,-0.652716181470213,,1.0,TZA.13,TZA.13.6,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0
-9.27083969116211,33.6005401611328,2008,tanzania,-0.537653538436658,1204025007,-0.498121848143626,,1.0,TZA.13,TZA.13.10,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
-9.27083969116211,33.6005401611328,2012,tanzania,-0.70971347447176,1204025007,-0.651514438746265,,1.0,TZA.13,TZA.13.10,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
-9.28034973144531,34.7185516357422,2008,tanzania,-0.36353929858658,1104001001,-0.455027075977672,,3.0,TZA.17,TZA.17.4,2.33333333333333,0.0,0.0,1.0,0.0,0.0,1.33333333333333,4.0,4.33333333333333
-9.28034973144531,34.7185516357422,2012,tanzania,-0.374430653957968,1104001001,-0.362336780884749,,3.0,TZA.17,TZA.17.4,4.0,0.0,0.0,0.666666666666667,0.0,0.0,2.33333333333333,3.0,5.0
-9.427490234375,33.9738998413086,2008,tanzania,-0.541339809223192,1203003001,-0.515364212471261,,3.0,TZA.13,TZA.13.3,3.33333333333333,0.0,0.0,0.666666666666667,0.0,0.0,1.0,4.0,4.66666666666667
-9.427490234375,33.9738998413086,2012,tanzania,-0.571986592071766,1203003001,-0.50058590583207,,3.0,TZA.13,TZA.13.3,3.33333333333333,0.0,0.0,1.0,0.0,0.0,1.0,3.33333333333333,5.0
-9.43041038513184,33.0661888122559,2008,tanzania,-0.176736945029202,1205015003,-0.0230563287719069,,4.0,TZA.13,TZA.13.2,5.0,0.0,0.0,0.75,0.0,0.0,3.0,4.0,4.75
-9.43041038513184,33.0661888122559,2012,tanzania,-0.0934641324488124,1205015003,0.28592828067273,,4.0,TZA.13,TZA.13.2,3.25,0.25,0.0,0.75,0.25,0.0,5.0,3.0,5.0
-9.47918033599854,33.129280090332,2008,tanzania,-0.211995845576425,1205014001,-0.723688561379127,,1.0,TZA.13,TZA.13.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
-9.47918033599854,33.129280090332,2012,tanzania,0.111656975815918,1205014001,0.137280923766247,,1.0,TZA.13,TZA.13.2,2.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0
-9.50446033477783,33.2302017211914,2010,malawi,-0.562915811812669,10101215,-0.548330270331365,,15.0,MWI.5,MWI.5.4,2.8,0.0,0.0,0.333333333333333,0.0,0.0,2.0,3.8,2.93333333333333
-9.50446033477783,33.2302017211914,2016,malawi,-0.474777964127812,10101215,-0.462182213338367,,15.0,MWI.5,MWI.5.4,2.73333333333333,0.0,0.0,0.466666666666667,0.0666666666666667,0.0,2.4,3.33333333333333,3.53333333333333
-9.59512042999268,37.4030990600586,2008,tanzania,-0.671246323721275,804004002,-0.462248701439223,,1.0,TZA.10,TZA.10.4,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-9.59512042999268,37.4030990600586,2012,tanzania,-0.819305231585919,804004002,-0.804401828675002,,1.0,TZA.10,TZA.10.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
-9.63817977905273,33.9600105285645,2008,tanzania,0.0017778708397365,1203015002,,,,,,,,,,,,,,
-9.63817977905273,33.9600105285645,2012,tanzania,-0.987438175546329,1203015002,,,,,,,,,,,,,,
-9.80097961425781,37.8975105285645,2008,tanzania,0.11581513255258,804001003,0.0048484818777903,,4.0,TZA.10,TZA.10.4,3.75,0.25,0.0,1.0,0.25,0.0,2.0,4.0,3.75
-9.80097961425781,37.8975105285645,2012,tanzania,-0.0358620609082618,804001003,0.153335817110396,,4.0,TZA.10,TZA.10.4,3.75,0.75,0.0,0.25,0.25,0.0,3.0,3.75,4.0
-9.80360984802246,37.9810485839844,2012,tanzania,-0.659845322196161,804015002,,,,,,,,,,,,,,
