country,year1,year2,index1,index2,households
nigeria,2010,2015,1132,1613,5.0
nigeria,2010,2015,1133,1614,2.0
nigeria,2010,2015,1134,1615,6.0
nigeria,2010,2015,1135,1616,6.0
nigeria,2010,2015,1136,1617,7.0
nigeria,2010,2015,1137,1618,5.0
nigeria,2010,2015,1138,1619,8.0
nigeria,2010,2015,1139,1620,7.0
nigeria,2010,2015,1140,1621,5.0
nigeria,2010,2015,1141,1622,6.0
nigeria,2010,2015,1142,1623,2.0
nigeria,2010,2015,1143,1624,9.0
nigeria,2010,2015,1144,1625,2.0
nigeria,2010,2015,1145,1626,1.0
nigeria,2010,2015,1146,1627,4.0
nigeria,2010,2015,1147,1628,2.0
nigeria,2010,2015,1148,1629,5.0
nigeria,2010,2015,1149,1630,3.0
nigeria,2010,2015,1150,1631,4.0
nigeria,2010,2015,1151,1632,9.0
nigeria,2010,2015,1152,1633,3.0
nigeria,2010,2015,1153,1634,8.0
nigeria,2010,2015,1154,1635,6.0
nigeria,2010,2015,1155,1636,6.0
nigeria,2010,2015,1156,1637,8.0
nigeria,2010,2015,1157,1638,5.0
nigeria,2010,2015,1158,1639,8.0
nigeria,2010,2015,1159,1640,7.0
nigeria,2010,2015,1160,1641,5.0
nigeria,2010,2015,1161,1642,2.0
nigeria,2010,2015,1162,1643,6.0
nigeria,2010,2015,1163,1644,6.0
nigeria,2010,2015,1164,1645,7.0
nigeria,2010,2015,1165,1646,4.0
nigeria,2010,2015,1166,1647,6.0
nigeria,2010,2015,1167,1648,8.0
nigeria,2010,2015,1168,1649,4.0
nigeria,2010,2015,1169,1650,6.0
nigeria,2010,2015,1170,1651,3.0
nigeria,2010,2015,1171,1652,2.0
nigeria,2010,2015,1172,1653,1.0
nigeria,2010,2015,1173,1654,5.0
nigeria,2010,2015,1174,1655,4.0
nigeria,2010,2015,1175,1656,2.0
nigeria,2010,2015,1176,1657,4.0
nigeria,2010,2015,1177,1658,7.0
nigeria,2010,2015,1178,1659,6.0
nigeria,2010,2015,1179,1660,4.0
nigeria,2010,2015,1180,1661,7.0
nigeria,2010,2015,1181,1662,4.0
nigeria,2010,2015,1182,1663,4.0
nigeria,2010,2015,1183,1664,5.0
nigeria,2010,2015,1184,1665,1.0
nigeria,2010,2015,1185,1666,7.0
nigeria,2010,2015,1186,1667,5.0
nigeria,2010,2015,1187,1668,5.0
nigeria,2010,2015,1188,1669,7.0
nigeria,2010,2015,1189,1670,7.0
nigeria,2010,2015,1190,1671,10.0
nigeria,2010,2015,1191,1672,1.0
nigeria,2010,2015,1192,1673,5.0
nigeria,2010,2015,1193,1674,5.0
nigeria,2010,2015,1194,1675,3.0
nigeria,2010,2015,1195,1676,6.0
nigeria,2010,2015,1196,1677,7.0
nigeria,2010,2015,1197,1678,5.0
nigeria,2010,2015,1198,1679,5.0
nigeria,2010,2015,1199,1680,6.0
nigeria,2010,2015,1200,1681,7.0
nigeria,2010,2015,1201,1682,4.0
nigeria,2010,2015,1202,1683,5.0
nigeria,2010,2015,1204,1684,4.0
nigeria,2010,2015,1205,1685,3.0
nigeria,2010,2015,1206,1687,3.0
nigeria,2010,2015,1207,1688,4.0
nigeria,2010,2015,1208,1689,9.0
nigeria,2010,2015,1209,1690,5.0
nigeria,2010,2015,1210,1691,4.0
nigeria,2010,2015,1211,1692,4.0
nigeria,2010,2015,1212,1693,6.0
nigeria,2010,2015,1213,1694,2.0
nigeria,2010,2015,1214,1695,6.0
nigeria,2010,2015,1215,1696,4.0
nigeria,2010,2015,1216,1697,3.0
nigeria,2010,2015,1217,1698,3.0
nigeria,2010,2015,1218,1699,3.0
nigeria,2010,2015,1219,1700,8.0
nigeria,2010,2015,1220,1701,4.0
nigeria,2010,2015,1221,1702,3.0
nigeria,2010,2015,1222,1703,5.0
nigeria,2010,2015,1223,1704,5.0
nigeria,2010,2015,1224,1705,4.0
nigeria,2010,2015,1225,1706,8.0
nigeria,2010,2015,1226,1707,5.0
nigeria,2010,2015,1227,1708,6.0
nigeria,2010,2015,1228,1709,3.0
nigeria,2010,2015,1229,1710,5.0
nigeria,2010,2015,1230,1711,4.0
nigeria,2010,2015,1231,1712,3.0
nigeria,2010,2015,1232,1713,4.0
nigeria,2010,2015,1233,1714,7.0
nigeria,2010,2015,1234,1715,2.0
nigeria,2010,2015,1235,1716,6.0
nigeria,2010,2015,1236,1717,2.0
nigeria,2010,2015,1237,1718,7.0
nigeria,2010,2015,1238,1719,6.0
nigeria,2010,2015,1239,1720,6.0
nigeria,2010,2015,1240,1721,7.0
nigeria,2010,2015,1241,1722,5.0
nigeria,2010,2015,1242,1723,8.0
nigeria,2010,2015,1243,1724,4.0
nigeria,2010,2015,1244,1725,8.0
nigeria,2010,2015,1245,1726,10.0
nigeria,2010,2015,1246,1727,7.0
nigeria,2010,2015,1247,1728,9.0
nigeria,2010,2015,1248,1729,8.0
nigeria,2010,2015,1249,1730,9.0
nigeria,2010,2015,1250,1731,8.0
nigeria,2010,2015,1251,1732,8.0
nigeria,2010,2015,1252,1733,3.0
nigeria,2010,2015,1253,1734,8.0
nigeria,2010,2015,1254,1735,7.0
nigeria,2010,2015,1255,1736,6.0
nigeria,2010,2015,1256,1737,6.0
nigeria,2010,2015,1257,1738,8.0
nigeria,2010,2015,1258,1739,8.0
nigeria,2010,2015,1259,1740,8.0
nigeria,2010,2015,1260,1741,1.0
nigeria,2010,2015,1261,1742,5.0
nigeria,2010,2015,1262,1743,6.0
nigeria,2010,2015,1263,1744,6.0
nigeria,2010,2015,1264,1745,9.0
nigeria,2010,2015,1265,1746,9.0
nigeria,2010,2015,1266,1747,5.0
nigeria,2010,2015,1267,1748,2.0
nigeria,2010,2015,1268,1749,7.0
nigeria,2010,2015,1269,1750,9.0
nigeria,2010,2015,1270,1751,7.0
nigeria,2010,2015,1271,1752,7.0
nigeria,2010,2015,1272,1753,9.0
nigeria,2010,2015,1273,1754,7.0
nigeria,2010,2015,1274,1755,10.0
nigeria,2010,2015,1275,1756,6.0
nigeria,2010,2015,1276,1757,5.0
nigeria,2010,2015,1277,1758,4.0
nigeria,2010,2015,1278,1759,5.0
nigeria,2010,2015,1279,1760,5.0
nigeria,2010,2015,1280,1761,6.0
nigeria,2010,2015,1281,1762,7.0
nigeria,2010,2015,1282,1763,4.0
nigeria,2010,2015,1283,1764,3.0
nigeria,2010,2015,1284,1765,6.0
nigeria,2010,2015,1285,1766,4.0
nigeria,2010,2015,1286,1767,6.0
nigeria,2010,2015,1287,1768,5.0
nigeria,2010,2015,1288,1769,3.0
nigeria,2010,2015,1289,1770,7.0
nigeria,2010,2015,1290,1771,8.0
nigeria,2010,2015,1291,1772,7.0
nigeria,2010,2015,1292,1773,7.0
nigeria,2010,2015,1293,1774,6.0
nigeria,2010,2015,1294,1775,5.0
nigeria,2010,2015,1295,1776,5.0
nigeria,2010,2015,1296,1777,6.0
nigeria,2010,2015,1297,1778,4.0
nigeria,2010,2015,1298,1779,8.0
nigeria,2010,2015,1299,1780,5.0
nigeria,2010,2015,1300,1781,4.0
nigeria,2010,2015,1301,1782,8.0
nigeria,2010,2015,1302,1783,1.0
nigeria,2010,2015,1303,1784,7.0
nigeria,2010,2015,1304,1785,3.0
nigeria,2010,2015,1305,1786,7.0
nigeria,2010,2015,1306,1787,10.0
nigeria,2010,2015,1307,1788,8.0
nigeria,2010,2015,1308,1789,7.0
nigeria,2010,2015,1309,1790,6.0
nigeria,2010,2015,1310,1791,8.0
nigeria,2010,2015,1311,1792,6.0
nigeria,2010,2015,1312,1793,3.0
nigeria,2010,2015,1313,1794,7.0
nigeria,2010,2015,1314,1795,7.0
nigeria,2010,2015,1315,1796,5.0
nigeria,2010,2015,1316,1797,4.0
nigeria,2010,2015,1317,1798,5.0
nigeria,2010,2015,1318,1799,8.0
nigeria,2010,2015,1319,1800,5.0
nigeria,2010,2015,1320,1801,8.0
nigeria,2010,2015,1321,1802,8.0
nigeria,2010,2015,1322,1803,7.0
nigeria,2010,2015,1323,1804,8.0
nigeria,2010,2015,1324,1805,8.0
nigeria,2010,2015,1325,1806,4.0
nigeria,2010,2015,1326,1807,4.0
nigeria,2010,2015,1327,1808,8.0
nigeria,2010,2015,1328,1809,8.0
nigeria,2010,2015,1329,1810,9.0
nigeria,2010,2015,1330,1811,8.0
nigeria,2010,2015,1331,1812,7.0
nigeria,2010,2015,1332,1813,8.0
nigeria,2010,2015,1333,1814,10.0
nigeria,2010,2015,1334,1815,8.0
nigeria,2010,2015,1335,1816,10.0
nigeria,2010,2015,1336,1817,8.0
nigeria,2010,2015,1337,1818,9.0
nigeria,2010,2015,1338,1819,9.0
nigeria,2010,2015,1339,1820,7.0
nigeria,2010,2015,1340,1821,5.0
nigeria,2010,2015,1341,1822,4.0
nigeria,2010,2015,1342,1823,6.0
tanzania,2008,2012,1824,2195,4.0
tanzania,2008,2012,1825,2196,1.0
tanzania,2008,2012,1826,2205,3.0
tanzania,2008,2012,1827,2291,4.0
tanzania,2008,2012,1828,2292,1.0
tanzania,2008,2012,1829,2293,4.0
tanzania,2008,2012,1830,2294,6.0
tanzania,2008,2012,1832,2295,2.0
tanzania,2008,2012,1833,2296,1.0
tanzania,2008,2012,1834,2297,2.0
tanzania,2008,2012,1835,2298,2.0
tanzania,2008,2012,1836,2299,4.0
tanzania,2008,2012,1837,2206,1.0
tanzania,2008,2012,1838,2300,3.0
tanzania,2008,2012,1840,2301,2.0
tanzania,2008,2012,1841,2302,4.0
tanzania,2008,2012,1842,2303,1.0
tanzania,2008,2012,1843,2304,3.0
tanzania,2008,2012,1845,2305,3.0
tanzania,2008,2012,1846,2306,4.0
tanzania,2008,2012,1847,2307,6.0
tanzania,2008,2012,1848,2207,1.0
tanzania,2008,2012,1850,2308,3.0
tanzania,2008,2012,1851,2309,1.0
tanzania,2008,2012,1852,2310,2.0
tanzania,2008,2012,1853,2311,4.0
tanzania,2008,2012,1854,2312,3.0
tanzania,2008,2012,1855,2313,3.0
tanzania,2008,2012,1856,2314,2.0
tanzania,2008,2012,1857,2315,3.0
tanzania,2008,2012,1859,2208,1.0
tanzania,2008,2012,1860,2316,6.0
tanzania,2008,2012,1861,2317,4.0
tanzania,2008,2012,1862,2318,1.0
tanzania,2008,2012,1864,2319,6.0
tanzania,2008,2012,1865,2320,5.0
tanzania,2008,2012,1866,2321,3.0
tanzania,2008,2012,1867,2322,1.0
tanzania,2008,2012,1869,2323,1.0
tanzania,2008,2012,1870,2209,6.0
tanzania,2008,2012,1871,2324,3.0
tanzania,2008,2012,1872,2325,2.0
tanzania,2008,2012,1873,2326,2.0
tanzania,2008,2012,1875,2327,1.0
tanzania,2008,2012,1876,2328,3.0
tanzania,2008,2012,1877,2329,4.0
tanzania,2008,2012,1878,2330,3.0
tanzania,2008,2012,1879,2331,3.0
tanzania,2008,2012,1880,2332,3.0
tanzania,2008,2012,1881,2210,5.0
tanzania,2008,2012,1882,2333,2.0
tanzania,2008,2012,1884,2334,2.0
tanzania,2008,2012,1885,2335,4.0
tanzania,2008,2012,1888,2336,1.0
tanzania,2008,2012,1889,2337,1.0
tanzania,2008,2012,1890,2338,2.0
tanzania,2008,2012,1891,2339,1.0
tanzania,2008,2012,1892,2211,4.0
tanzania,2008,2012,1894,2340,3.0
tanzania,2008,2012,1895,2341,1.0
tanzania,2008,2012,1896,2342,1.0
tanzania,2008,2012,1897,2343,2.0
tanzania,2008,2012,1898,2344,2.0
tanzania,2008,2012,1899,2345,5.0
tanzania,2008,2012,1900,2346,4.0
tanzania,2008,2012,1901,2347,1.0
tanzania,2008,2012,1902,2348,2.0
tanzania,2008,2012,1903,2212,3.0
tanzania,2008,2012,1905,2349,3.0
tanzania,2008,2012,1906,2350,5.0
tanzania,2008,2012,1907,2351,4.0
tanzania,2008,2012,1909,2352,5.0
tanzania,2008,2012,1910,2353,1.0
tanzania,2008,2012,1911,2354,2.0
tanzania,2008,2012,1912,2355,2.0
tanzania,2008,2012,1913,2356,1.0
tanzania,2008,2012,1914,2213,2.0
tanzania,2008,2012,1915,2357,7.0
tanzania,2008,2012,1916,2358,1.0
tanzania,2008,2012,1917,2359,4.0
tanzania,2008,2012,1919,2360,1.0
tanzania,2008,2012,1920,2361,2.0
tanzania,2008,2012,1921,2362,5.0
tanzania,2008,2012,1922,2363,3.0
tanzania,2008,2012,1924,2364,1.0
tanzania,2008,2012,1925,2214,3.0
tanzania,2008,2012,1926,2365,3.0
tanzania,2008,2012,1927,2366,1.0
tanzania,2008,2012,1928,2367,4.0
tanzania,2008,2012,1929,2368,2.0
tanzania,2008,2012,1930,2369,4.0
tanzania,2008,2012,1931,2370,6.0
tanzania,2008,2012,1932,2371,6.0
tanzania,2008,2012,1933,2372,5.0
tanzania,2008,2012,1934,2373,6.0
tanzania,2008,2012,1935,2374,5.0
tanzania,2008,2012,1936,2197,3.0
tanzania,2008,2012,1937,2215,1.0
tanzania,2008,2012,1938,2375,5.0
tanzania,2008,2012,1939,2376,3.0
tanzania,2008,2012,1940,2377,5.0
tanzania,2008,2012,1941,2378,1.0
tanzania,2008,2012,1942,2379,1.0
tanzania,2008,2012,1943,2380,5.0
tanzania,2008,2012,1945,2381,4.0
tanzania,2008,2012,1946,2382,2.0
tanzania,2008,2012,1947,2384,1.0
tanzania,2008,2012,1948,2216,2.0
tanzania,2008,2012,1949,2385,1.0
tanzania,2008,2012,1951,2386,2.0
tanzania,2008,2012,1952,2387,1.0
tanzania,2008,2012,1953,2388,2.0
tanzania,2008,2012,1954,2389,4.0
tanzania,2008,2012,1955,2390,4.0
tanzania,2008,2012,1956,2391,1.0
tanzania,2008,2012,1958,2393,1.0
tanzania,2008,2012,1959,2217,2.0
tanzania,2008,2012,1960,2394,4.0
tanzania,2008,2012,1962,2395,1.0
tanzania,2008,2012,1964,2396,1.0
tanzania,2008,2012,1966,2397,1.0
tanzania,2008,2012,1967,2398,3.0
tanzania,2008,2012,1968,2399,2.0
tanzania,2008,2012,1969,2400,1.0
tanzania,2008,2012,1970,2218,3.0
tanzania,2008,2012,1971,2401,5.0
tanzania,2008,2012,1972,2402,6.0
tanzania,2008,2012,1973,2403,4.0
tanzania,2008,2012,1975,2404,4.0
tanzania,2008,2012,1976,2406,2.0
tanzania,2008,2012,1977,2407,1.0
tanzania,2008,2012,1979,2408,2.0
tanzania,2008,2012,1980,2409,1.0
tanzania,2008,2012,1981,2219,4.0
tanzania,2008,2012,1983,2410,1.0
tanzania,2008,2012,1984,2411,1.0
tanzania,2008,2012,1985,2412,1.0
tanzania,2008,2012,1986,2413,1.0
tanzania,2008,2012,1987,2414,1.0
tanzania,2008,2012,1988,2415,4.0
tanzania,2008,2012,1989,2416,4.0
tanzania,2008,2012,1990,2417,2.0
tanzania,2008,2012,1991,2418,1.0
tanzania,2008,2012,1992,2220,5.0
tanzania,2008,2012,1993,2419,1.0
tanzania,2008,2012,1994,2420,3.0
tanzania,2008,2012,1995,2421,2.0
tanzania,2008,2012,1996,2422,1.0
tanzania,2008,2012,1997,2423,2.0
tanzania,2008,2012,1998,2424,6.0
tanzania,2008,2012,1999,2425,3.0
tanzania,2008,2012,2000,2426,3.0
tanzania,2008,2012,2001,2427,3.0
tanzania,2008,2012,2002,2428,7.0
tanzania,2008,2012,2003,2221,2.0
tanzania,2008,2012,2004,2429,3.0
tanzania,2008,2012,2005,2430,4.0
tanzania,2008,2012,2006,2431,6.0
tanzania,2008,2012,2007,2432,4.0
tanzania,2008,2012,2009,2433,2.0
tanzania,2008,2012,2010,2434,3.0
tanzania,2008,2012,2011,2435,3.0
tanzania,2008,2012,2012,2436,3.0
tanzania,2008,2012,2013,2437,2.0
tanzania,2008,2012,2014,2222,3.0
tanzania,2008,2012,2015,2438,1.0
tanzania,2008,2012,2016,2439,1.0
tanzania,2008,2012,2017,2440,1.0
tanzania,2008,2012,2018,2441,4.0
tanzania,2008,2012,2020,2442,1.0
tanzania,2008,2012,2021,2443,1.0
tanzania,2008,2012,2022,2444,1.0
tanzania,2008,2012,2023,2445,1.0
tanzania,2008,2012,2024,2446,1.0
tanzania,2008,2012,2025,2223,7.0
tanzania,2008,2012,2026,2447,4.0
tanzania,2008,2012,2027,2448,3.0
tanzania,2008,2012,2028,2449,1.0
tanzania,2008,2012,2029,2450,4.0
tanzania,2008,2012,2030,2451,3.0
tanzania,2008,2012,2031,2452,4.0
tanzania,2008,2012,2033,2453,1.0
tanzania,2008,2012,2034,2454,3.0
tanzania,2008,2012,2035,2455,1.0
tanzania,2008,2012,2036,2225,4.0
tanzania,2008,2012,2037,2456,1.0
tanzania,2008,2012,2038,2457,4.0
tanzania,2008,2012,2040,2458,5.0
tanzania,2008,2012,2041,2459,5.0
tanzania,2008,2012,2042,2460,2.0
tanzania,2008,2012,2043,2461,3.0
tanzania,2008,2012,2044,2462,2.0
tanzania,2008,2012,2045,2463,3.0
tanzania,2008,2012,2046,2464,2.0
tanzania,2008,2012,2047,2198,1.0
tanzania,2008,2012,2048,2226,3.0
tanzania,2008,2012,2049,2465,1.0
tanzania,2008,2012,2050,2466,2.0
tanzania,2008,2012,2051,2467,2.0
tanzania,2008,2012,2052,2468,1.0
tanzania,2008,2012,2053,2469,3.0
tanzania,2008,2012,2054,2470,3.0
tanzania,2008,2012,2055,2471,3.0
tanzania,2008,2012,2056,2472,2.0
tanzania,2008,2012,2057,2473,2.0
tanzania,2008,2012,2058,2474,3.0
tanzania,2008,2012,2059,2227,4.0
tanzania,2008,2012,2060,2475,3.0
tanzania,2008,2012,2061,2476,2.0
tanzania,2008,2012,2062,2477,4.0
tanzania,2008,2012,2064,2478,1.0
tanzania,2008,2012,2065,2479,5.0
tanzania,2008,2012,2066,2480,2.0
tanzania,2008,2012,2068,2482,1.0
tanzania,2008,2012,2069,2483,2.0
tanzania,2008,2012,2070,2228,7.0
tanzania,2008,2012,2071,2484,3.0
tanzania,2008,2012,2072,2485,2.0
tanzania,2008,2012,2073,2486,3.0
tanzania,2008,2012,2074,2487,1.0
tanzania,2008,2012,2075,2488,5.0
tanzania,2008,2012,2076,2489,1.0
tanzania,2008,2012,2077,2490,3.0
tanzania,2008,2012,2078,2491,3.0
tanzania,2008,2012,2079,2492,6.0
tanzania,2008,2012,2080,2493,3.0
tanzania,2008,2012,2081,2229,3.0
tanzania,2008,2012,2082,2494,6.0
tanzania,2008,2012,2083,2495,2.0
tanzania,2008,2012,2084,2496,3.0
tanzania,2008,2012,2085,2497,1.0
tanzania,2008,2012,2086,2498,2.0
tanzania,2008,2012,2087,2499,1.0
tanzania,2008,2012,2088,2500,3.0
tanzania,2008,2012,2089,2501,1.0
tanzania,2008,2012,2090,2502,2.0
tanzania,2008,2012,2091,2503,1.0
tanzania,2008,2012,2092,2230,3.0
tanzania,2008,2012,2094,2504,1.0
tanzania,2008,2012,2095,2505,3.0
tanzania,2008,2012,2096,2506,5.0
tanzania,2008,2012,2097,2507,1.0
tanzania,2008,2012,2098,2508,2.0
tanzania,2008,2012,2099,2509,5.0
tanzania,2008,2012,2100,2510,1.0
tanzania,2008,2012,2101,2511,1.0
tanzania,2008,2012,2102,2512,4.0
tanzania,2008,2012,2103,2231,2.0
tanzania,2008,2012,2104,2513,2.0
tanzania,2008,2012,2106,2514,1.0
tanzania,2008,2012,2107,2515,1.0
tanzania,2008,2012,2108,2516,1.0
tanzania,2008,2012,2111,2517,2.0
tanzania,2008,2012,2114,2232,3.0
tanzania,2008,2012,2116,2518,3.0
tanzania,2008,2012,2118,2519,3.0
tanzania,2008,2012,2119,2520,2.0
tanzania,2008,2012,2120,2521,2.0
tanzania,2008,2012,2121,2522,1.0
tanzania,2008,2012,2125,2233,2.0
tanzania,2008,2012,2127,2234,3.0
tanzania,2008,2012,2128,2235,2.0
tanzania,2008,2012,2129,2199,1.0
tanzania,2008,2012,2130,2236,1.0
tanzania,2008,2012,2131,2237,3.0
tanzania,2008,2012,2133,2238,2.0
tanzania,2008,2012,2134,2239,1.0
tanzania,2008,2012,2135,2240,2.0
tanzania,2008,2012,2136,2241,4.0
tanzania,2008,2012,2137,2242,3.0
tanzania,2008,2012,2138,2243,3.0
tanzania,2008,2012,2139,2244,1.0
tanzania,2008,2012,2140,2200,3.0
tanzania,2008,2012,2141,2245,5.0
tanzania,2008,2012,2142,2246,3.0
tanzania,2008,2012,2143,2247,1.0
tanzania,2008,2012,2144,2248,5.0
tanzania,2008,2012,2145,2249,4.0
tanzania,2008,2012,2146,2250,6.0
tanzania,2008,2012,2147,2251,4.0
tanzania,2008,2012,2148,2252,3.0
tanzania,2008,2012,2149,2253,2.0
tanzania,2008,2012,2150,2254,1.0
tanzania,2008,2012,2151,2201,2.0
tanzania,2008,2012,2152,2255,6.0
tanzania,2008,2012,2153,2256,2.0
tanzania,2008,2012,2154,2257,1.0
tanzania,2008,2012,2155,2258,5.0
tanzania,2008,2012,2156,2259,3.0
tanzania,2008,2012,2157,2260,4.0
tanzania,2008,2012,2158,2261,1.0
tanzania,2008,2012,2159,2262,6.0
tanzania,2008,2012,2160,2263,4.0
tanzania,2008,2012,2162,2202,3.0
tanzania,2008,2012,2163,2264,3.0
tanzania,2008,2012,2164,2265,1.0
tanzania,2008,2012,2165,2266,1.0
tanzania,2008,2012,2166,2267,1.0
tanzania,2008,2012,2168,2268,1.0
tanzania,2008,2012,2169,2269,6.0
tanzania,2008,2012,2171,2270,2.0
tanzania,2008,2012,2172,2271,2.0
tanzania,2008,2012,2173,2203,3.0
tanzania,2008,2012,2174,2272,1.0
tanzania,2008,2012,2175,2273,1.0
tanzania,2008,2012,2176,2274,3.0
tanzania,2008,2012,2177,2275,1.0
tanzania,2008,2012,2178,2276,3.0
tanzania,2008,2012,2179,2277,3.0
tanzania,2008,2012,2180,2278,4.0
tanzania,2008,2012,2181,2279,1.0
tanzania,2008,2012,2183,2280,1.0
tanzania,2008,2012,2184,2204,6.0
tanzania,2008,2012,2185,2281,4.0
tanzania,2008,2012,2186,2282,1.0
tanzania,2008,2012,2187,2283,2.0
tanzania,2008,2012,2188,2284,2.0
tanzania,2008,2012,2189,2285,2.0
tanzania,2008,2012,2190,2286,3.0
tanzania,2008,2012,2191,2287,3.0
tanzania,2008,2012,2192,2288,3.0
tanzania,2008,2012,2193,2289,4.0
tanzania,2008,2012,2194,2290,2.0
uganda,2005,2009,2523,2716,7.0
uganda,2005,2013,2523,2854,7.0
uganda,2009,2013,2716,2854,7.0
uganda,2005,2009,2524,2717,9.666666666666666
uganda,2005,2013,2524,2855,9.666666666666666
uganda,2009,2013,2717,2855,9.666666666666666
uganda,2005,2009,2525,2726,6.0
uganda,2005,2013,2525,2856,6.0
uganda,2009,2013,2726,2856,6.0
uganda,2005,2009,2526,2815,4.0
uganda,2005,2013,2526,2857,4.0
uganda,2009,2013,2815,2857,4.0
uganda,2005,2009,2527,2816,4.0
uganda,2005,2013,2527,2858,4.0
uganda,2009,2013,2816,2858,4.0
uganda,2005,2009,2528,2817,2.0
uganda,2005,2013,2528,2859,2.0
uganda,2009,2013,2817,2859,2.0
uganda,2005,2009,2529,2818,4.0
uganda,2005,2013,2529,2860,4.0
uganda,2009,2013,2818,2860,4.0
uganda,2005,2009,2530,2819,4.0
uganda,2005,2013,2530,2861,4.0
uganda,2009,2013,2819,2861,4.0
uganda,2005,2009,2531,2820,4.0
uganda,2005,2013,2531,2862,4.0
uganda,2009,2013,2820,2862,4.0
uganda,2005,2009,2532,2821,2.0
uganda,2005,2013,2532,2863,2.0
uganda,2009,2013,2821,2863,2.0
uganda,2005,2009,2533,2822,5.0
uganda,2005,2013,2533,2864,5.0
uganda,2009,2013,2822,2864,5.0
uganda,2005,2009,2534,2823,6.0
uganda,2005,2013,2534,2865,6.0
uganda,2009,2013,2823,2865,6.0
uganda,2005,2009,2535,2824,4.0
uganda,2005,2013,2535,2866,4.0
uganda,2009,2013,2824,2866,4.0
uganda,2005,2009,2536,2727,8.0
uganda,2005,2013,2536,2867,8.0
uganda,2009,2013,2727,2867,8.0
uganda,2005,2009,2537,2825,3.0
uganda,2005,2013,2537,2868,3.0
uganda,2009,2013,2825,2868,3.0
uganda,2005,2009,2538,2826,4.0
uganda,2005,2013,2538,2869,4.0
uganda,2009,2013,2826,2869,4.0
uganda,2005,2009,2539,2827,4.0
uganda,2005,2013,2539,2870,4.0
uganda,2009,2013,2827,2870,4.0
uganda,2005,2009,2540,2828,1.0
uganda,2005,2013,2540,2871,1.0
uganda,2009,2013,2828,2871,1.0
uganda,2005,2009,2541,2829,1.0
uganda,2005,2013,2541,2872,1.0
uganda,2009,2013,2829,2872,1.0
uganda,2005,2009,2542,2830,7.0
uganda,2005,2013,2542,2873,7.0
uganda,2009,2013,2830,2873,7.0
uganda,2005,2009,2543,2831,5.0
uganda,2005,2013,2543,2874,5.0
uganda,2009,2013,2831,2874,5.0
uganda,2005,2009,2544,2832,4.0
uganda,2005,2013,2544,2875,4.0
uganda,2009,2013,2832,2875,4.0
uganda,2005,2009,2545,2833,7.0
uganda,2005,2013,2545,2876,7.0
uganda,2009,2013,2833,2876,7.0
uganda,2005,2009,2546,2834,8.0
uganda,2005,2013,2546,2877,8.0
uganda,2009,2013,2834,2877,8.0
uganda,2005,2009,2547,2728,8.0
uganda,2005,2013,2547,2878,8.0
uganda,2009,2013,2728,2878,8.0
uganda,2005,2009,2548,2835,9.0
uganda,2005,2013,2548,2879,9.0
uganda,2009,2013,2835,2879,9.0
uganda,2005,2009,2549,2836,8.0
uganda,2005,2013,2549,2880,8.0
uganda,2009,2013,2836,2880,8.0
uganda,2005,2009,2550,2837,9.0
uganda,2005,2013,2550,2881,9.0
uganda,2009,2013,2837,2881,9.0
uganda,2005,2009,2551,2838,6.0
uganda,2005,2013,2551,2882,6.0
uganda,2009,2013,2838,2882,6.0
uganda,2005,2009,2552,2839,6.0
uganda,2005,2013,2552,2883,6.0
uganda,2009,2013,2839,2883,6.0
uganda,2005,2009,2553,2840,6.0
uganda,2005,2013,2553,2884,6.0
uganda,2009,2013,2840,2884,6.0
uganda,2005,2009,2554,2841,6.0
uganda,2005,2013,2554,2885,6.0
uganda,2009,2013,2841,2885,6.0
uganda,2005,2009,2555,2842,8.0
uganda,2005,2013,2555,2886,8.0
uganda,2009,2013,2842,2886,8.0
uganda,2005,2009,2556,2843,5.0
uganda,2005,2013,2556,2887,5.0
uganda,2009,2013,2843,2887,5.0
uganda,2005,2009,2557,2844,8.0
uganda,2005,2013,2557,2888,8.0
uganda,2009,2013,2844,2888,8.0
uganda,2005,2009,2558,2729,5.666666666666667
uganda,2005,2013,2558,2889,5.666666666666667
uganda,2009,2013,2729,2889,5.666666666666667
uganda,2005,2009,2559,2845,7.333333333333333
uganda,2005,2013,2559,2890,7.333333333333333
uganda,2009,2013,2845,2890,7.333333333333333
uganda,2005,2009,2560,2846,7.666666666666667
uganda,2005,2013,2560,2891,7.666666666666667
uganda,2009,2013,2846,2891,7.666666666666667
uganda,2005,2009,2561,2847,8.0
uganda,2005,2013,2561,2892,8.0
uganda,2009,2013,2847,2892,8.0
uganda,2005,2009,2562,2848,5.0
uganda,2005,2013,2562,2893,5.0
uganda,2009,2013,2848,2893,5.0
uganda,2005,2009,2563,2849,9.0
uganda,2005,2013,2563,2894,9.0
uganda,2009,2013,2849,2894,9.0
uganda,2005,2009,2564,2850,6.0
uganda,2005,2013,2564,2895,6.0
uganda,2009,2013,2850,2895,6.0
uganda,2005,2009,2565,2851,6.0
uganda,2005,2013,2565,2896,6.0
uganda,2009,2013,2851,2896,6.0
uganda,2005,2009,2566,2852,1.0
uganda,2005,2013,2566,2897,1.0
uganda,2009,2013,2852,2897,1.0
uganda,2005,2009,2567,2853,7.0
uganda,2005,2013,2567,2898,7.0
uganda,2009,2013,2853,2898,7.0
uganda,2005,2009,2568,2689,3.0
uganda,2005,2013,2568,2935,3.0
