country,year,lat,lon,index,et_index,n,geolev1,geolev2,rooms,electric,phone,radio,tv,auto,floor_qual,toilet_qual,watsup_qual,ea_id
ethiopia,2011,3.45570056699,39.5159939261,-1.11307739339236,-0.487419085531907,9,ETH.9,ETH.9.6,1.11111111111111,0.0,0.0,0.333333333333333,0.0,0.0,1.33333333333333,1.33333333333333,3.0,5090302602
ethiopia,2011,3.54993726091,39.1842340255,-1.15308017036621,-0.509685622973656,2,ETH.9,ETH.9.6,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,4.0,5090303404
ethiopia,2011,3.8642429801,39.1013658071,-1.29388925874815,-0.691564065400863,7,ETH.8,ETH.8.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5090302001
ethiopia,2011,3.98293116381,38.4913678893,-1.19888667575897,-0.523309061899077,9,ETH.8,ETH.8.3,1.77777777777778,0.0,0.0,0.111111111111111,0.0,0.0,1.0,1.0,4.0,4121600101
ethiopia,2011,4.28184427047,41.8750755047,-1.0802248770534,-0.396860827420974,10,ETH.9,ETH.9.6,1.0,0.0,0.0,0.7,0.0,0.0,1.1,1.0,4.0,5090201201
ethiopia,2011,4.76768886663,39.2697492018,-0.814956519399179,0.286745780865843,7,ETH.8,ETH.8.3,1.28571428571429,0.142857142857143,0.142857142857143,0.428571428571429,0.0,0.0,1.42857142857143,1.85714285714286,5.0,5090400101
ethiopia,2011,4.8070976028,36.0818398582,-0.449865138456421,0.80035084702144,5,ETH.10,ETH.10.8,1.8,0.6,0.0,0.6,0.2,0.0,1.6,2.0,4.4,7070600103
ethiopia,2011,4.87905466671,39.1953787271,-1.17896981732373,-0.496796807075396,9,ETH.8,ETH.8.3,1.0,0.0,0.111111111111111,0.222222222222222,0.0,0.0,1.0,1.0,3.88888888888889,5090400302
ethiopia,2011,5.22299798627,41.0432055896,-1.07068883146124,-0.648503936216837,8,ETH.9,ETH.9.6,1.0,0.125,0.125,0.25,0.0,0.0,1.0,1.75,1.0,5090100907
ethiopia,2011,5.25295513188,37.4271768268,-1.00198881417013,-0.288740853500922,12,ETH.10,ETH.10.16,1.41666666666667,0.0,0.0,0.5,0.0,0.0,1.0,2.0,3.41666666666667,7150104404
ethiopia,2011,5.29947726643,37.4826182904,-1.10198264282531,-0.410074408005618,12,ETH.10,ETH.10.16,1.58333333333333,0.0,0.0,0.166666666666667,0.0,0.0,1.0,1.83333333333333,3.5,7150102609
ethiopia,2011,5.49534488804,37.5518429316,-0.852613253989001,-0.0321866458363127,10,ETH.10,ETH.10.16,3.5,0.0,0.0,0.5,0.0,0.0,1.0,1.9,3.0,7150100704
ethiopia,2011,5.52570615347,38.7620666963,-1.05093901722041,-0.350607133823172,7,ETH.8,ETH.8.5,1.28571428571429,0.0,0.0,0.714285714285714,0.0,0.0,1.0,1.14285714285714,4.0,4140501906
ethiopia,2011,5.5541668341,37.8416513316,-1.05732852657158,-0.435708639442795,11,ETH.10,ETH.10.6,1.0,0.0,0.0,0.454545454545455,0.0,0.0,1.0,2.0,3.0,7140101303
ethiopia,2011,5.59568261612,38.2936192427,-1.13369977082853,-0.522417319794851,10,ETH.8,ETH.8.3,2.2,0.0,0.0,0.2,0.0,0.0,1.0,1.2,3.0,4120602801
ethiopia,2011,5.60315524467,37.6030634072,-0.995628247497711,-0.395527258908136,11,ETH.10,ETH.10.6,2.18181818181818,0.0909090909090909,0.0,0.363636363636364,0.0,0.0,1.0,1.72727272727273,2.27272727272727,7140100402
ethiopia,2011,5.63928393085,37.3823169626,-1.13211211616832,-0.266412124354669,10,ETH.10,ETH.10.9,2.1,0.0,0.0,0.0,0.0,0.0,1.0,1.4,5.0,7160101705
ethiopia,2011,5.64655886803,37.3818910811,-1.03740993148539,-0.0816230003024759,11,ETH.10,ETH.10.9,2.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,1.0,1.54545454545455,5.0,7160100803
ethiopia,2011,5.74709706037,37.8508868358,-0.921797430608464,-0.194266755283029,12,ETH.10,ETH.10.3,2.16666666666667,0.0,0.0,0.666666666666667,0.0,0.0,1.0,1.83333333333333,3.08333333333333,7130102505
ethiopia,2011,5.83633941337,36.6070302097,-1.04577674606611,-0.395816523770416,10,ETH.10,ETH.10.8,1.8,0.0,0.0,0.4,0.0,0.0,1.0,1.7,3.0,7070202904
ethiopia,2011,5.85184911518,37.8832189758,-0.953695186284317,-0.179001885582019,10,ETH.10,ETH.10.3,2.3,0.0,0.0,0.5,0.0,0.0,1.0,1.8,3.5,7130101301
ethiopia,2011,5.94525407784,38.322510837,0.0342151151947748,1.72520090679647,9,ETH.10,ETH.10.11,3.44444444444444,1.0,0.0,0.777777777777778,0.444444444444444,0.0,1.55555555555556,1.88888888888889,5.0,7050601303
ethiopia,2011,5.94989088571,37.1552324163,-1.16605104089818,-0.592008741065336,11,ETH.10,ETH.10.10,1.18181818181818,0.0,0.0,0.181818181818182,0.0,0.0,1.0,1.63636363636364,3.0,7101202901
ethiopia,2011,5.98301240509,38.1616652609,-0.623521685563349,0.651997858266486,7,ETH.10,ETH.10.11,2.28571428571429,0.0,0.142857142857143,0.714285714285714,0.142857142857143,0.142857142857143,1.0,1.85714285714286,4.71428571428571,7050302201
ethiopia,2011,5.98817082582,37.4387863255,-1.08469613569476,-0.348444614859736,7,ETH.10,ETH.10.10,1.0,0.0,0.0,0.285714285714286,0.0,0.0,1.0,2.0,4.0,7100602401
ethiopia,2011,6.02435784991,38.3413616597,-0.79865747292134,0.066170131686658,4,ETH.8,ETH.8.5,1.25,0.0,0.25,0.75,0.0,0.0,1.0,2.25,3.0,4140900501
ethiopia,2011,6.13630868631,36.6759763471,-1.13577878526431,-0.431396569027039,11,ETH.10,ETH.10.8,1.09090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,2.0,3.81818181818182,7070302101
ethiopia,2011,6.13878361273,38.2843372409,-0.966238114367069,-0.137515027333054,6,ETH.10,ETH.10.11,1.33333333333333,0.0,0.0,0.166666666666667,0.166666666666667,0.0,1.33333333333333,2.0,3.0,7050201705
ethiopia,2011,6.23385511377,37.3456169058,-1.21459454934539,-0.653388549953375,12,ETH.10,ETH.10.10,1.16666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.66666666666667,3.0,7100901703
ethiopia,2011,6.2600677475,35.2645547968,-1.21571077957883,-0.685949845156492,9,ETH.10,ETH.10.5,1.0,0.0,0.0,0.333333333333333,0.0,0.0,1.0,1.0,3.22222222222222,7110800501
ethiopia,2011,6.2656349463,36.6109388136,-0.864406639575855,-0.0030195947660272,7,ETH.10,ETH.10.4,2.28571428571429,0.0,0.0,0.428571428571429,0.0,0.142857142857143,1.0,2.0,3.14285714285714,7180102302
ethiopia,2011,6.27761186614,38.3115215185,-1.03195064763031,-0.273522055909114,7,ETH.10,ETH.10.11,1.71428571428571,0.0,0.0,0.285714285714286,0.0,0.0,1.0,2.0,3.71428571428571,7050100907
ethiopia,2011,6.29109687243,37.4818442988,-0.645199367870016,0.485050990786139,7,ETH.10,ETH.10.10,2.71428571428571,0.428571428571429,0.0,0.285714285714286,0.142857142857143,0.0,1.14285714285714,2.0,4.42857142857143,7100800105
ethiopia,2011,6.33301035552,36.6032685349,-1.02774864712502,-0.26020807914776,7,ETH.10,ETH.10.4,1.42857142857143,0.0,0.0,0.428571428571429,0.0,0.0,1.0,1.85714285714286,4.0,7180101001
ethiopia,2011,6.36391514169,36.5892168406,-1.07590587535751,-0.378061524185728,10,ETH.10,ETH.10.10,2.1,0.0,0.0,0.1,0.0,0.0,1.0,1.9,3.2,7180100101
ethiopia,2011,6.37589338272,38.7269447069,-1.19920876176251,-0.600897102076357,11,ETH.8,ETH.8.5,1.0,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,1.63636363636364,3.36363636363636,4140202701
ethiopia,2011,6.39898337786,38.8768980886,-1.00088559697379,-0.251528279123324,11,ETH.10,ETH.10.19,2.54545454545455,0.0,0.0,0.181818181818182,0.0,0.0,1.18181818181818,1.81818181818182,3.0,7040901103
ethiopia,2011,6.40123809791,38.3446012616,-0.480325581212867,0.669293662717202,11,ETH.10,ETH.10.11,2.45454545454545,0.545454545454545,0.0,0.454545454545455,0.0,0.0909090909090909,1.90909090909091,2.0,3.36363636363636,7050500304
ethiopia,2011,6.44962796151,38.3196828622,-0.842138242327379,0.0622725354394613,5,ETH.10,ETH.10.19,2.2,0.0,0.0,0.4,0.0,0.0,1.8,2.0,3.0,7040601903
ethiopia,2011,6.45050353832,39.8802730059,-1.05138054372785,-0.345994643078817,4,ETH.8,ETH.8.2,2.5,0.0,0.0,0.25,0.0,0.0,1.0,1.5,3.25,4111200402
ethiopia,2011,6.61699649052,37.4846255397,-0.950534388788421,-0.312122112789627,1,ETH.10,ETH.10.10,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,7100301001
ethiopia,2011,6.63095001102,36.7852027008,0.593763163328986,3.37369367727328,9,ETH.10,ETH.10.10,1.0,0.111111111111111,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,1.0,1.77777777777778,4.0,7100100403
ethiopia,2011,6.65580676267,38.3245737951,-1.0171808809341,-0.245388556306774,10,ETH.10,ETH.10.19,1.2,0.0,0.0,0.5,0.0,0.0,1.1,1.8,4.0,7041700202
ethiopia,2011,6.70685847437,37.409545286,-1.02150676869733,-0.272327493252509,1,ETH.10,ETH.10.21,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7061000902
ethiopia,2011,6.78301858962,37.5509812536,-0.578461757281393,0.303697809561272,1,ETH.10,ETH.10.21,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7060700601
ethiopia,2011,6.80310210938,38.5126355838,-1.02387078633489,-0.305364545967468,4,ETH.10,ETH.10.19,2.0,0.0,0.0,0.25,0.0,0.0,1.25,1.75,3.0,7040400903
ethiopia,2011,6.80492958256,35.8646146207,-1.09273722605583,-0.453602636815088,10,ETH.10,ETH.10.5,1.6,0.0,0.0,0.2,0.0,0.0,1.0,1.9,3.0,7110502003
ethiopia,2011,6.8069212678,35.801596385,-1.19437016882116,-0.602173127338281,11,ETH.10,ETH.10.5,1.81818181818182,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,1.18181818181818,3.18181818181818,7110401603
ethiopia,2011,6.88872100597,37.9522518332,-0.444232398045498,0.722305153759573,3,ETH.10,ETH.10.21,3.0,1.0,0.0,0.333333333333333,0.0,0.0,1.0,2.0,5.0,7060300103
ethiopia,2011,6.90210116638,37.7348762189,-0.968890622287395,-0.143608276441654,10,ETH.10,ETH.10.21,3.2,0.0,0.0,0.1,0.0,0.0,1.0,2.0,3.4,7060500601
ethiopia,2011,6.91156800008,38.4817078008,-0.677443201220966,0.308892846294096,7,ETH.10,ETH.10.19,1.71428571428571,0.571428571428571,0.0,0.428571428571429,0.0,0.0,1.42857142857143,1.85714285714286,4.14285714285714,7040101103
ethiopia,2011,6.91411343602,35.6303215499,-1.11590862318025,-0.50888762737287,12,ETH.10,ETH.10.5,1.25,0.0,0.0,0.25,0.0,0.0,1.0,1.83333333333333,3.0,7110301302
ethiopia,2011,6.92495009304,38.3559681101,-0.137948703038848,1.31232081534644,6,ETH.10,ETH.10.19,2.66666666666667,0.833333333333333,0.0,0.666666666666667,0.166666666666667,0.0,2.66666666666667,1.83333333333333,3.5,7041000105
ethiopia,2011,6.93084850884,38.595896045,-1.06766204678642,-0.364217099629375,8,ETH.10,ETH.10.19,1.25,0.0,0.0,0.125,0.0,0.0,1.375,2.0,3.0,7041200908
ethiopia,2011,6.94302150261,37.2950167052,-0.840403779436868,0.0842111084305712,7,ETH.10,ETH.10.7,3.0,0.0,0.0,0.571428571428571,0.0,0.0,1.0,2.0,4.0,7170301401
ethiopia,2011,6.94902910992,35.772021814,-0.226794829789895,1.1598330862304,7,ETH.10,ETH.10.5,2.57142857142857,0.714285714285714,0.285714285714286,0.571428571428571,0.285714285714286,0.0,1.42857142857143,1.85714285714286,3.28571428571429,7110400302
ethiopia,2011,6.94992604668,37.8864940524,-0.974081498046802,-0.194099654472925,11,ETH.10,ETH.10.21,2.90909090909091,0.0,0.0,0.181818181818182,0.0,0.0,1.0,2.0,3.18181818181818,7060201501
ethiopia,2011,6.98359796157,40.3522763184,-0.94050411234964,-0.153321737449089,9,ETH.8,ETH.8.2,1.0,0.0,0.0,0.444444444444444,0.222222222222222,0.0,1.0,2.0,3.0,4111601404
ethiopia,2011,6.98589410147,36.4255203181,-1.09146406314902,-0.479800383061512,3,ETH.10,ETH.10.14,1.0,0.0,0.0,0.333333333333333,0.0,0.0,1.0,2.0,3.0,7090701501
ethiopia,2011,7.00349013971,39.1624463866,-0.877561729095968,0.0866498285588691,9,ETH.8,ETH.8.10,2.0,0.0,0.0,0.666666666666667,0.0,0.0,1.0,2.0,4.88888888888889,4170700204
ethiopia,2011,7.03607701317,37.3092790736,-0.981713030501317,-0.19920967659018,9,ETH.10,ETH.10.7,2.66666666666667,0.0,0.0,0.444444444444444,0.0,0.0,1.0,1.44444444444444,3.66666666666667,7170402501
ethiopia,2011,7.0587043433,37.1757686301,-0.153184873802115,1.23547762417536,7,ETH.10,ETH.10.7,2.57142857142857,1.0,0.0,0.714285714285714,0.0,0.0,2.42857142857143,2.0,4.14285714285714,7170200104
ethiopia,2011,7.09517484082,36.6553017363,-1.05512992179568,-0.37473354381671,7,ETH.10,ETH.10.17,1.14285714285714,0.142857142857143,0.0,0.285714285714286,0.0,0.0,1.0,1.71428571428571,3.57142857142857,7190102302
ethiopia,2011,7.09924325001,37.128257018,-1.01015469873572,-0.244361768030743,9,ETH.10,ETH.10.7,2.44444444444444,0.0,0.0,0.444444444444444,0.0,0.0,1.11111111111111,1.22222222222222,3.66666666666667,7170200803
ethiopia,2011,7.11090917192,36.4669773812,0.0774445442916777,1.88308833025135,9,ETH.10,ETH.10.14,3.55555555555556,1.0,0.111111111111111,0.555555555555556,0.666666666666667,0.0,1.0,2.0,5.0,7090600104
ethiopia,2011,7.14547506346,35.4611988078,-1.06464328440961,-0.445156870218235,7,ETH.10,ETH.10.5,1.0,0.0,0.0,0.428571428571429,0.0,0.0,1.0,2.0,3.0,7110100201
ethiopia,2011,7.14637860111,36.8971397399,-1.02676489805716,-0.29588655916298,6,ETH.10,ETH.10.7,1.66666666666667,0.0,0.0,0.333333333333333,0.0,0.0,1.0,2.0,3.5,7170100103
ethiopia,2011,7.15974968202,36.836041539,-0.889873096922467,0.100368146571879,10,ETH.10,ETH.10.17,1.6,0.0,0.1,0.3,0.1,0.1,1.0,1.8,4.0,7190100701
ethiopia,2011,7.1643297276,39.8203710541,-0.94325871931276,-0.199991410181943,5,ETH.8,ETH.8.2,2.0,0.0,0.0,0.8,0.0,0.0,1.0,1.4,3.6,4110401304
ethiopia,2011,7.17430039499,37.9492676831,-0.924125754125739,-0.115668307607476,11,ETH.10,ETH.10.13,1.63636363636364,0.363636363636364,0.0,0.181818181818182,0.0,0.0,1.0,1.81818181818182,4.0,7020501302
ethiopia,2011,7.19057165925,35.4228308345,-0.889111120081415,-0.0929513151177262,7,ETH.10,ETH.10.18,3.14285714285714,0.0,0.0,0.428571428571429,0.0,0.0,1.0,2.0,3.0,7080301501
ethiopia,2011,7.22604668328,35.2944712687,-0.763152718065659,0.168437743304806,10,ETH.6,ETH.6.2,2.6,0.2,0.0,0.5,0.0,0.0,1.3,2.0,3.6,12030100704
ethiopia,2011,7.25810515348,35.3135608448,-0.690404088711564,0.271090312771986,9,ETH.6,ETH.6.2,2.55555555555556,0.0,0.0,0.888888888888889,0.111111111111111,0.0,1.33333333333333,2.0,3.11111111111111,12030100107
ethiopia,2011,7.25898773197,40.6146233206,-0.874694705335598,-0.114844233970749,10,ETH.8,ETH.8.2,2.7,0.0,0.0,0.7,0.0,0.0,1.0,1.8,3.0,4110801402
ethiopia,2011,7.26850368689,38.6020916798,-1.05526099066348,-0.277415891846081,8,ETH.8,ETH.8.10,1.875,0.0,0.0,0.25,0.0,0.0,1.0,1.75,4.0,4171200807
ethiopia,2011,7.27442629343,35.2563379766,-0.901176432820354,-0.131539698920361,8,ETH.6,ETH.6.2,2.75,0.0,0.0,0.5,0.0,0.0,1.0,2.0,3.0,12030201002
ethiopia,2011,7.27556859449,35.3761222945,-0.287234709805009,0.982746465375991,6,ETH.10,ETH.10.18,3.0,0.666666666666667,0.0,0.666666666666667,0.5,0.0,1.0,1.83333333333333,3.16666666666667,7080300206
ethiopia,2011,7.27673837537,38.1157382755,-1.055164251476,-0.304774287475516,8,ETH.10,ETH.10.1,1.25,0.0,0.0,0.375,0.0,0.0,1.0,1.875,4.0,7210106202
ethiopia,2011,7.28374522639,37.7571481782,-0.841070180727075,0.14876610197498,8,ETH.10,ETH.10.15,1.5,0.0,0.125,0.25,0.125,0.125,1.0,2.125,3.375,7030400501
ethiopia,2011,7.30240486926,35.1983637711,-0.822785554939071,0.0539825860324742,4,ETH.6,ETH.6.2,1.0,0.75,0.0,0.0,0.0,0.0,1.0,2.0,4.5,12030240301
ethiopia,2011,7.31318183469,36.5951905108,-1.07358351803794,-0.437374024527222,10,ETH.10,ETH.10.14,1.2,0.0,0.0,0.5,0.0,0.0,1.0,1.6,3.3,7090500303
ethiopia,2011,7.34918791893,38.8049340076,-1.13034088365757,-0.59739793521686,9,ETH.8,ETH.8.10,1.33333333333333,0.0,0.0,0.333333333333333,0.0,0.0,1.0,1.55555555555556,2.55555555555556,4170301901
ethiopia,2011,7.37676330298,37.8935648714,-0.8509859388591,0.124171787361031,11,ETH.10,ETH.10.15,2.27272727272727,0.0,0.0909090909090909,0.454545454545455,0.0909090909090909,0.0,1.0,1.90909090909091,4.0,7030200501
ethiopia,2011,7.38160282799,37.6033985811,-1.07605797181238,-0.365627559052408,12,ETH.10,ETH.10.13,1.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.0,2.0,3.0,7020701001
ethiopia,2011,7.40568344221,38.0810753873,-1.17561589028716,-0.487756138507516,10,ETH.10,ETH.10.1,1.0,0.0,0.0,0.1,0.0,0.0,1.0,1.7,4.0,7210103003
ethiopia,2011,7.42843060501,38.9573869302,-1.15087085400613,-0.591566701497614,7,ETH.8,ETH.8.1,1.0,0.0,0.0,0.142857142857143,0.0,0.0,1.0,2.0,2.71428571428571,4081702801
ethiopia,2011,7.43667493729,41.0005629905,-0.985327365206877,-0.0901395125166724,10,ETH.8,ETH.8.2,1.2,0.0,0.1,0.7,0.0,0.0,1.0,1.2,5.0,4111800102
ethiopia,2011,7.442807492,37.8659104876,-1.02644460656346,-0.263477746921155,10,ETH.10,ETH.10.15,1.5,0.0,0.0,0.4,0.0,0.0,1.0,1.9,3.9,7030600204
ethiopia,2011,7.44867719122,35.868074501,-1.10557482643962,-0.362513842427489,3,ETH.10,ETH.10.14,2.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.66666666666667,3.66666666666667,7090900601
ethiopia,2011,7.47556744642,36.4429756569,-0.969503433961865,-0.250269595484269,12,ETH.8,ETH.8.8,2.33333333333333,0.0,0.0,0.416666666666667,0.0,0.0,1.0,1.91666666666667,3.0,4041401702
ethiopia,2011,7.51326045706,37.6461378355,-1.08215737714478,-0.429839118937645,10,ETH.10,ETH.10.13,1.1,0.0,0.1,0.3,0.0,0.0,1.0,1.7,3.0,7021001401
ethiopia,2011,7.54783077574,37.0818248622,-0.879269656421322,-0.12113545467192,9,ETH.8,ETH.8.8,2.44444444444444,0.0,0.0,0.666666666666667,0.0,0.0,1.0,2.0,3.0,4041000701
ethiopia,2011,7.58861044429,39.7945944298,-0.928778247003601,-0.234861684088407,8,ETH.8,ETH.8.1,1.75,0.0,0.0,0.75,0.0,0.0,1.0,1.875,3.0,4081202401
ethiopia,2011,7.64691311056,34.2562839247,0.328722997218757,2.49136736375648,7,ETH.6,ETH.6.1,2.42857142857143,0.857142857142857,0.857142857142857,0.714285714285714,0.714285714285714,0.0,1.0,1.85714285714286,4.42857142857143,12010300103
ethiopia,2011,7.65816033645,38.0946319154,-1.21402959200958,-0.556575417648151,11,ETH.10,ETH.10.20,1.09090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,1.36363636363636,4.0,7200800805
ethiopia,2011,7.66912376181,36.92553529,-0.792624912615797,0.0057449254023924,10,ETH.8,ETH.8.8,2.7,0.0,0.0,0.9,0.0,0.0,1.0,2.0,3.0,4040501902
ethiopia,2011,7.67211701378,35.8400122926,-0.906821180981285,-0.0893296279567799,10,ETH.10,ETH.10.14,2.5,0.0,0.0,0.4,0.1,0.0,1.0,1.9,3.1,7090200503
ethiopia,2011,7.6926289959,37.7336160957,-0.14393877669868,1.40562682115688,11,ETH.10,ETH.10.13,2.36363636363636,0.727272727272727,0.181818181818182,0.636363636363636,0.272727272727273,0.0909090909090909,1.90909090909091,1.72727272727273,3.90909090909091,7020200105
ethiopia,2011,7.70538466173,37.6505389613,-1.07972997245053,-0.464643846192578,8,ETH.10,ETH.10.13,1.0,0.0,0.0,0.375,0.0,0.0,1.0,2.0,3.0,7020201001
ethiopia,2011,7.73169598877,37.4985838007,-0.997965048992296,-0.335058276161946,10,ETH.10,ETH.10.22,1.2,0.0,0.0,0.6,0.0,0.0,1.0,2.0,3.1,7120102802
ethiopia,2011,7.77573960381,39.8661143537,-0.37894374004531,0.760073077014492,6,ETH.8,ETH.8.1,2.33333333333333,1.0,0.166666666666667,0.333333333333333,0.166666666666667,0.0,1.0,1.83333333333333,3.5,4080800107
ethiopia,2011,7.79349904803,38.2505601834,-0.110079220831481,1.28085197796217,8,ETH.10,ETH.10.20,1.75,1.0,0.0,1.0,0.375,0.0,1.375,2.0,4.25,7200500107
ethiopia,2011,7.81991142387,37.828597498,-1.07617079313232,-0.37991485126232,12,ETH.10,ETH.10.12,1.33333333333333,0.0,0.0,0.25,0.0,0.0,1.08333333333333,1.91666666666667,3.41666666666667,7010800701
ethiopia,2011,7.82727102592,35.3924934526,-0.832739696836708,-0.0692548792111352,7,ETH.10,ETH.10.18,2.28571428571429,0.285714285714286,0.0,0.428571428571429,0.0,0.0,1.0,2.0,3.0,7080100401
ethiopia,2011,7.83013692022,34.5080541478,-1.14445429231055,-0.503517943289566,9,ETH.6,ETH.6.1,1.66666666666667,0.0,0.0,0.111111111111111,0.0,0.0,1.33333333333333,1.22222222222222,3.0,12010200901
ethiopia,2011,7.88005862562,36.0983250614,-0.260063842478024,1.10602107215808,8,ETH.8,ETH.8.8,3.25,0.625,0.25,0.5,0.125,0.0,2.0,1.75,3.0,4041200104
ethiopia,2011,7.8891255011,37.5456591429,-0.947732455225165,-0.186379697303214,9,ETH.10,ETH.10.22,1.44444444444444,0.0,0.0,0.666666666666667,0.0,0.0,1.0,2.0,3.66666666666667,7120101602
ethiopia,2011,7.97698683396,37.4779072445,-0.852151873162223,-0.0032184409737385,8,ETH.10,ETH.10.22,1.75,0.25,0.0,0.5,0.0,0.0,1.0,2.0,4.0,7120100102
ethiopia,2011,7.98501581104,38.1539348643,-1.09404233233346,-0.272698246830615,12,ETH.10,ETH.10.20,1.0,0.0,0.0,0.166666666666667,0.0,0.0,1.0,2.08333333333333,4.66666666666667,7200101203
ethiopia,2011,8.00671193105,34.5566341877,-0.805758555068295,0.0922847155663335,6,ETH.6,ETH.6.1,1.33333333333333,0.0,0.166666666666667,0.666666666666667,0.0,0.0,1.5,2.0,3.0,12010200401
ethiopia,2011,8.07578959014,38.4395969167,-1.04085543602489,-0.200735099334169,11,ETH.10,ETH.10.12,1.18181818181818,0.0,0.0,0.454545454545455,0.0,0.0,1.0,1.72727272727273,4.81818181818182,7200203802
ethiopia,2011,8.08842299138,39.0349251986,-1.06114287640898,-0.386386604551181,10,ETH.8,ETH.8.1,2.3,0.0,0.0,0.2,0.0,0.0,1.0,1.7,3.0,4080600802
ethiopia,2011,8.0938276118,36.4574609552,0.0533034748527876,1.8515268523945,7,ETH.8,ETH.8.7,3.0,0.714285714285714,0.428571428571429,0.571428571428571,0.428571428571429,0.0,1.85714285714286,2.0,3.71428571428571,4030800108
ethiopia,2011,8.11332653211,38.7753045688,-0.534679118588396,0.511177426789851,12,ETH.8,ETH.8.15,1.66666666666667,0.75,0.0,0.583333333333333,0.25,0.0,1.0,1.58333333333333,3.91666666666667,4070702702
ethiopia,2011,8.11835892139,37.711581489,-0.455169710568535,0.601593246738157,10,ETH.10,ETH.10.12,2.0,0.7,0.0,0.9,0.0,0.0,1.3,2.1,4.1,7011100401
ethiopia,2011,8.13327890849,38.2086730522,-0.85599934891987,-0.123178683850475,12,ETH.10,ETH.10.12,2.0,0.0,0.0,0.916666666666667,0.0,0.0,1.0,1.91666666666667,3.0,7011202605
ethiopia,2011,8.16863199454,38.6464528783,-0.890887941452802,0.0127477856918091,11,ETH.10,ETH.10.12,1.63636363636364,0.0,0.0909090909090909,0.636363636363636,0.0,0.0,1.27272727272727,1.63636363636364,4.0,7010502502
ethiopia,2011,8.16979824749,35.6406321333,-1.02295981344542,-0.300362356591476,9,ETH.8,ETH.8.7,1.66666666666667,0.0,0.0,0.444444444444444,0.0,0.0,1.0,1.77777777777778,3.55555555555556,4031400602
ethiopia,2011,8.17949664228,37.9272178152,-0.631913690595821,0.569975605617286,10,ETH.10,ETH.10.12,2.3,0.4,0.1,0.3,0.1,0.0,1.2,2.1,4.8,7010300404
ethiopia,2011,8.18930636005,36.4699847397,-1.02129285021564,-0.315765807247853,7,ETH.8,ETH.8.7,3.14285714285714,0.0,0.0,0.285714285714286,0.0,0.0,1.0,1.28571428571429,3.0,4030800401
ethiopia,2011,8.19726994714,34.2016617219,-1.23215256555229,-0.67587899764404,5,ETH.6,ETH.6.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12040101602
ethiopia,2011,8.20429943583,37.7931347282,0.282364906687231,2.26766527136293,6,ETH.10,ETH.10.12,3.16666666666667,1.0,0.5,0.833333333333333,0.333333333333333,0.0,1.5,2.5,5.0,7011000102
ethiopia,2011,8.27575877219,33.980758515,-1.00302046577959,-0.204037099409688,9,ETH.6,ETH.6.3,1.0,0.0,0.0,0.222222222222222,0.222222222222222,0.111111111111111,1.0,1.44444444444444,3.0,12020101701
ethiopia,2011,8.39200458575,33.4683567701,-1.04300334267,-0.308947342107977,5,ETH.6,ETH.6.3,2.0,0.0,0.0,0.6,0.0,0.0,1.0,1.0,4.0,12020300401
ethiopia,2011,8.40007079517,33.938508848,-1.02765789360917,-0.347435019191998,7,ETH.6,ETH.6.3,2.28571428571429,0.0,0.0,0.428571428571429,0.0,0.0,1.14285714285714,1.28571428571429,3.0,12010100401
ethiopia,2011,8.46646303095,37.4369214482,-0.888376655530649,-0.0523274674911646,10,ETH.8,ETH.8.12,2.1,0.0,0.0,0.8,0.0,0.0,1.0,1.7,4.0,4050803103
ethiopia,2011,8.57190296323,40.3175172324,-0.270880207840679,1.26740100257329,10,ETH.8,ETH.8.1,1.5,0.6,0.2,0.7,0.4,0.0,1.6,1.7,4.8,4090900105
ethiopia,2011,8.61492078832,34.6514363264,-1.04231521822084,-0.3707765394647,9,ETH.8,ETH.8.9,2.77777777777778,0.0,0.0,0.333333333333333,0.0,0.0,1.22222222222222,1.0,2.77777777777778,4180701106
ethiopia,2011,8.6361010406,38.1519350254,-1.14746189839676,-0.563422431520159,9,ETH.8,ETH.8.4,1.22222222222222,0.0,0.0,0.222222222222222,0.0,0.0,1.0,1.66666666666667,3.0,4130901003
ethiopia,2011,8.64302754866,37.0632145326,-1.01995255908816,-0.332065861710399,9,ETH.8,ETH.8.8,2.22222222222222,0.0,0.0,0.333333333333333,0.0,0.0,1.0,1.77777777777778,3.0,4040101103
