"lat","lon","year.x","country","year.y","index","index_diff","geolev1","geolev2","x"
-6.37525987625122,35.648250579834,2008,"tanzania",2012,-0.21799073866592,-0.345048115020604,"TZA.3","TZA",2
-6.39156007766724,35.8962097167969,2008,"tanzania",2012,-0.238640115158012,-0.0462492584315159,"TZA.3","TZA",2
-6.41226005554199,39.5484199523926,2008,"tanzania",2012,-0.107648181010936,0.20156778077024,"TZA.29","TZA",6
-6.44118022918701,38.9018783569336,2008,"tanzania",2012,-0.282569213890824,-0.569117193315954,"TZA.20","TZA",4
-6.44203996658325,39.4895210266113,2008,"tanzania",2012,-0.195075835763037,0.406611695190955,"TZA.29","TZA",6
-6.54330015182495,37.1817016601562,2008,"tanzania",2012,0.161367303705176,0.108637220078483,"TZA.14","TZA",4
-6.61633014678955,38.7949600219727,2008,"tanzania",2012,0.0875752795263924,0.134962267168587,"TZA.20","TZA",5
-6.63100004196167,38.3479309082031,2008,"tanzania",2012,0.0118940202684082,0.378877406542081,"TZA.20","TZA",4
-6.66243982315063,39.1832389831543,2008,"tanzania",2012,-0.386052118385757,-0.0571541785651525,"TZA.2","TZA",1
-6.66645002365112,39.0760307312012,2008,"tanzania",2012,-0.128684039461919,-0.0666469275263689,"TZA.2","TZA",2
-6.68389987945557,39.1088790893555,2008,"tanzania",2012,0.219417015360563,1.08843639998422,"TZA.2","TZA",2
-6.69740009307861,39.1924018859863,2008,"tanzania",2012,0.0624827129963016,0.831755323561923,"TZA.2","TZA",3
-6.72951984405518,39.2152290344238,2008,"tanzania",2012,-0.314989359437826,-0.168274540239962,"TZA.2","TZA",1
-6.74182987213135,37.6644592285156,2008,"tanzania",2012,-0.0327463141912173,0.863439095463281,"TZA.14","TZA",3
-6.75428009033203,39.0797805786133,2008,"tanzania",2012,0.195759796318305,0.763279970424396,"TZA.2","TZA",2
-6.7752799987793,39.2437210083008,2008,"tanzania",2012,-0.396134794876926,-0.0946898775480083,"TZA.2","TZA",2
-6.78037023544312,39.2237815856934,2008,"tanzania",2012,0.185874680600278,0.796240478134518,"TZA.2","TZA",1
-6.78146982192993,39.269458770752,2008,"tanzania",2012,0.708448617859169,1.08061145785422,"TZA.2","TZA",2
-6.78573989868164,39.2677688598633,2008,"tanzania",2012,-0.528262639618398,-0.535528864189979,"TZA.2","TZA",4
-6.79006004333496,39.2099685668945,2008,"tanzania",2012,-0.208547609675084,-0.272781256732718,"TZA.2","TZA",2
-6.79074001312256,39.1537590026855,2008,"tanzania",2012,-0.102150377262273,0.209363943257735,"TZA.2","TZA",4
-6.79210996627808,39.2464714050293,2008,"tanzania",2012,-0.183211091901617,0.648400173397662,"TZA.2","TZA",3
-6.7948899269104,39.2174987792969,2008,"tanzania",2012,0.48044383168646,2.32894657929679,"TZA.2","TZA",1
-6.79735994338989,39.2405395507812,2008,"tanzania",2012,0.0521714051628743,0.889862882359735,"TZA.2","TZA",3
-6.79812002182007,39.2474784851074,2008,"tanzania",2012,0.211224951470055,1.35452830595191,"TZA.2","TZA",3
-6.79885005950928,39.2560081481934,2008,"tanzania",2012,-0.471021277847574,-0.29408075917358,"TZA.2","TZA",4
-6.79903984069824,39.2271690368652,2008,"tanzania",2012,-0.43000480330666,-0.193907354151785,"TZA.2","TZA",3
-6.80069017410278,37.6456909179688,2008,"tanzania",2012,-0.133302115261728,0.0139671576416446,"TZA.14","TZA",4
-6.80237007141113,39.2614707946777,2008,"tanzania",2012,-0.647574070743278,-0.0970393176968096,"TZA.2","TZA",1
-6.80637979507446,39.2456817626953,2008,"tanzania",2012,-0.458929803849598,-0.0667098387052705,"TZA.2","TZA",3
-6.8087100982666,39.2641792297363,2008,"tanzania",2012,-0.177385423322616,0.00528375805095438,"TZA.2","TZA",2
