"geolev","index","n.x","dhs","n.y","predictions","n","country"
"426008069",-0.217274919619888,954,-0.202306958571429,21,-0.251620933809524,21,"Lesotho"
"426008071",-0.275790842495462,492,-0.513638513733333,15,-0.422587729333333,15,"Lesotho"
"426009077",-0.619226520973524,510,-0.6082284,9,-0.58006194,9,"Lesotho"
"426009078",-0.659095205621721,428,-0.718969388571429,7,-0.568034935714286,7,"Lesotho"
"426009079",-0.23737266712406,618,-0.427433492454545,11,-0.302290639090909,11,"Lesotho"
"426009080",-0.553987662127498,460,-0.628935558888889,9,-0.55883864,9,"Lesotho"
"426010072",-0.525639904166603,1000,-0.630816993333333,15,-0.585470788,15,"Lesotho"
"426010074",-0.175286585457888,490,-0.285151052,10,-0.300699873,10,"Lesotho"
"426010075",-0.767933316668928,538,-0.765896114285714,7,-0.623401124285714,7,"Lesotho"
"426010076",NA,NA,-0.78638243,6,-0.607132245,6,"Lesotho"
"454101001",-0.350647566021518,2145,-0.524949417894737,19,-0.315492768631579,19,"Malawi"
"454101002",-0.503303870354913,943,-0.755821171428571,7,-0.656439898571429,7,"Malawi"
"454101003",-0.44753640360953,587,-0.751112033333333,3,-0.641323783333333,3,"Malawi"
"454102001",-0.45561964208656,2990,-0.582852018,15,-0.419478816666667,15,"Malawi"
"454102002",-0.522918915196911,1764,-0.6306773225,8,-0.56589439125,8,"Malawi"
"454102003",0.434883730826505,800,-0.255645131666667,6,0.635905541666667,6,"Malawi"
"454103001",-0.322843459634149,803,-0.3779470608,5,-0.58480699,5,"Malawi"
"454103002",-0.254946300895425,800,-0.4917842,5,-0.692232048,5,"Malawi"
"454103003",-0.334876078468068,681,-0.48933309,3,-0.646216873333333,3,"Malawi"
"454103004",-0.317181921404217,786,-0.50595039,2,-0.561404235,2,"Malawi"
"454103005",-0.461711224894262,525,-0.628168415,4,-0.679777885,4,"Malawi"
"454103006",0.231833146071537,421,-0.14088742125,4,-0.00862976875,4,"Malawi"
"454103007",-0.312273512803832,392,-0.422703606666667,3,-0.60744105,3,"Malawi"
"454104001",-0.168007780234779,2367,-0.304490443684211,19,-0.26138763,19,"Malawi"
"454104002",-0.217682701411896,711,-0.394470232,5,-0.495905976,5,"Malawi"
"454104003",-0.329710394394433,442,-0.521452335,4,-0.5747466925,4,"Malawi"
"454105001",0.899268538743641,2728,NA,NA,NA,NA,"Malawi"
"454105002",-0.272836304935498,3086,-0.349828317142857,7,-0.523476398571429,7,"Malawi"
"454105003",-0.486502304667195,2509,-0.553846068,5,-0.562615394,5,"Malawi"
"454105004",-0.524536436404728,2170,-0.677504025,4,-0.533512195,4,"Malawi"
"454105005",-0.386637851010368,1312,-0.1721523065,4,0.0527729225,4,"Malawi"
"454105006",-0.402426481082464,1214,-0.59233295,2,-0.61604465,2,"Malawi"
"454105007",-0.356387396341926,1096,-0.305881725,2,-0.6300751,2,"Malawi"
"454105008",-0.350327923101027,829,-0.5309374,1,-0.5643741,1,"Malawi"
"454105009",-0.510064561966326,703,-0.47371233,1,-0.68797827,1,"Malawi"
"454105010",-0.343291215216828,592,-0.5216426,1,-0.5630994,1,"Malawi"
"454105011",0.814299647025273,403,0.408478985714286,7,0.602654262857143,7,"Malawi"
"454201001",-0.344043680707739,1719,-0.5140528025,4,-0.4526280975,4,"Malawi"
"454201002",-0.439409589913107,1645,-0.6544442375,4,-0.605054485,4,"Malawi"
"454201003",-0.53196563111551,1152,-0.670615855,2,-0.682571775,2,"Malawi"
"454201004",-0.420677718297391,1105,-0.5504771,2,-0.42884388,2,"Malawi"
"454201005",-0.474482595185454,977,0.01314521,3,-0.567448616666667,3,"Malawi"
