"household_id","rooms","electric","phone","radio","tv","auto","floor_qual","toilet_qual","watsup_qual","ea_id","lat","lon","total_cons_ann","year","country","index"
"210663390754",4,1,0,0,1,1,4,5,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",1.6234283293741
"314391020207",5,1,0,1,1,1,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.98801620451384
"210552410429",5,0,1,0,1,1,4,5,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",1.7515828350653
"315502540051",4,1,1,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",2.39938341383916
"315502540099",2,1,0,1,0,0,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",0.545166042157583
"210487640147",3,1,0,0,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",0.888692759889598
"314391020044",2,1,1,1,1,0,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.58213737676944
"210487640032",2,1,1,1,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.58213737676944
"210552410225",3,1,0,0,1,0,4,5,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.888692759889598
"314391020146",3,1,0,1,1,0,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.17077016744412
"314413890181",2,1,0,0,1,0,4,5,5,"31441389",-15.3990001678467,35.320499420166,NA,2010,"mw",0.806182292304377
"315502540123",4,1,0,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.90550573692862
"210512030108",4,1,0,0,1,0,4,5,5,"21051203",-14.0038995742798,33.8081016540527,NA,2010,"mw",0.971203227474819
"107321920048",5,1,0,1,1,0,4,5,5,"10732192",-11.407600402832,33.9948997497559,NA,2010,"mw",1.33579110261456
"315502540023",2,1,1,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",2.23436247866872
"315502540088",3,1,1,1,1,0,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.66464784435466
"315326740121",5,0,0,1,0,0,4,5,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",0.344463806108686
"210487640179",2,1,1,1,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.58213737676944
"210487640009",3,1,1,0,1,1,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",2.03479553869942
"210556930609",4,1,0,0,1,1,5,5,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",1.78766338919092
"315502540012",6,1,1,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",2.5644043490096
"315502540001",3,1,0,1,1,0,4,3,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",0.914515855512503
"315326740163",6,1,0,1,1,0,4,3,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",1.16204725826817
"315502540077",3,1,1,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",2.31687294625394
"107351730166",4,1,0,1,1,1,4,5,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",1.90550573692862
"315502540006",4,1,0,1,1,0,4,3,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",0.997026323097725
"310021690240",3,1,0,1,0,0,4,5,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",0.627676509742804
"314391020014",2,1,0,1,1,1,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.74048480175818
"210487640090",2,1,1,1,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.58213737676944
"206035330008",2,1,0,1,1,0,4,5,5,"20603533",-14.2749004364014,33.7597007751465,NA,2010,"mw",1.0882596998589
"315467600089",3,1,0,1,1,0,4,4,5,"31546760",-15.8233995437622,35.0885009765625,NA,2010,"mw",1.04264301147831
"315502540129",2,1,0,1,1,0,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.0882596998589
"210375360081",4,1,0,1,1,1,4,5,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",1.90550573692862
"314432700044",4,1,1,1,1,0,4,5,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",1.74715831193988
"210487640016",2,0,0,1,0,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",0.096932403353023
"315502540050",3,1,0,1,1,0,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.17077016744412
"314413890182",2,1,0,1,1,0,4,5,5,"31441389",-15.3990001678467,35.320499420166,NA,2010,"mw",1.0882596998589
"314391020166",3,1,0,0,1,0,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",0.888692759889598
"210487640181",2,1,0,0,0,1,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",0.915313736502343
"314432700055",3,1,0,0,1,0,4,5,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",0.888692759889598
"314413890005",7,0,0,1,1,0,4,5,5,"31441389",-15.3990001678467,35.320499420166,NA,2010,"mw",1.05257839898044
"210487640150",2,1,1,0,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.30005996921492
"315502540132",3,1,0,1,1,0,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.17077016744412
"107351730115",4,1,0,1,1,0,4,5,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",1.25328063502934
"210552410174",5,1,1,1,1,1,5,5,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",2.6461289412412
"314391020024",2,1,1,0,0,0,2,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",0.428496191879963
"315326740004",6,0,0,1,0,0,4,4,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",0.298847117728101
"210556930881",4,0,0,1,1,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",0.676919840258972
"107321920194",4,0,0,0,0,0,4,4,5,"10732192",-11.407600402832,33.9948997497559,NA,2010,"mw",-0.148251224996861
"315502540034",5,1,0,1,1,1,4,5,5,"31550254",-15.8086004257202,35.057201385498,NA,2010,"mw",1.98801620451384
"210487640035",2,1,0,1,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.0882596998589
"210512030094",3,1,0,0,1,0,4,5,5,"21051203",-14.0038995742798,33.8081016540527,NA,2010,"mw",0.888692759889598
"102201030021",6,0,0,1,0,0,4,4,5,"10220103",-9.9753999710083,33.9259986877441,NA,2010,"mw",0.298847117728101
"210552410021",4,1,0,1,1,1,4,5,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",1.90550573692862
"314391020136",2,1,0,1,1,0,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.0882596998589
"301012800172",1,0,0,0,0,0,2,3,5,"30101280",-14.4265003204346,35.2575988769531,NA,2010,"mw",-0.852379903351973
"204045750042",2,0,0,1,0,0,2,4,5,"20404575",-13.7920999526978,34.1601982116699,NA,2010,"mw",-0.359664872246425
"315326740098",4,1,0,1,1,0,4,5,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",1.25328063502934
"314391020004",2,1,0,1,1,0,4,5,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",1.0882596998589
"210370300001",6,1,1,0,1,1,4,5,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",2.28232694145508
"307053910010",3,1,0,1,0,0,4,4,5,"30705391",-16.0879993438721,35.0680999755859,NA,2010,"mw",0.499549353776997
"310021690087",2,0,0,1,0,0,2,3,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",-0.487792028212232
"210487640099",4,1,0,0,1,0,2,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",0.642733107841178
"314432700140",3,0,0,1,0,0,4,4,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",0.0513157149724372
"210375360051",6,1,1,0,1,1,4,5,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",2.28232694145508
"107321920320",6,1,0,1,1,1,4,5,5,"10732192",-11.407600402832,33.9948997497559,NA,2010,"mw",2.07052667209906
"315361180106",4,1,0,1,1,0,4,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",1.12515347906353
"210556930638",4,1,0,1,1,0,4,5,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",1.25328063502934
"315467600113",4,1,0,1,1,0,4,4,5,"31546760",-15.8233995437622,35.0885009765625,NA,2010,"mw",1.12515347906353
"210556930402",6,1,0,1,1,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",1.29017441423397
"210663390682",7,1,0,0,1,0,4,5,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",1.21873463023048
"210370300032",4,1,0,1,1,0,4,4,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",1.12515347906353
"210370300005",1,1,0,0,1,0,4,5,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",0.723671824719156
"210512030079",3,0,0,1,0,0,4,3,5,"21051203",-14.0038995742798,33.8081016540527,NA,2010,"mw",-0.0768114409933698
"314391020186",1,1,0,1,0,0,4,3,5,"31439102",-15.3992004394531,35.3184013366699,NA,2010,"mw",0.206401262640748
"210512030181",3,1,0,1,1,0,4,4,5,"21051203",-14.0038995742798,33.8081016540527,NA,2010,"mw",1.04264301147831
"210487640017",2,1,0,0,1,0,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",0.806182292304377
"315361180231",2,1,0,1,0,0,4,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",0.417038886191776
"315467600017",1,0,0,0,0,0,4,4,5,"31546760",-15.8233995437622,35.0885009765625,NA,2010,"mw",-0.395782627752525
"306201960220",2,1,0,1,1,0,4,3,5,"30620196",-15.6057996749878,34.5183982849121,NA,2010,"mw",0.832005387927282
"210552410480",5,1,0,1,1,1,4,5,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",1.98801620451384
"210556930809",3,1,0,0,1,0,4,3,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",0.632438447957984
"210552410378",4,0,0,1,0,0,4,4,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.133826182557658
"107321920007",4,0,0,0,0,0,4,3,5,"10732192",-11.407600402832,33.9948997497559,NA,2010,"mw",-0.276378380962668
"314357530227",3,1,0,0,0,0,4,3,5,"31435753",-15.3736000061035,35.3643989562988,NA,2010,"mw",0.0893447902566704
"107343700249",5,1,0,1,1,0,4,3,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",1.07953679068295
"210663390154",4,1,0,1,1,0,4,4,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",1.12515347906353
"107446490181",4,0,0,1,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.194643937075983
"210552410148",3,1,0,0,1,0,4,4,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.760565603923791
"210556930146",2,1,0,0,1,0,4,3,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",0.549927980372763
"315396700154",2,0,0,1,0,0,2,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.359664872246425
"210660960262",3,1,0,0,1,0,4,3,5,"21066096",-14.0239000320435,33.7779998779297,NA,2010,"mw",0.632438447957984
"210375360166",4,1,0,1,1,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",1.12515347906353
"107446490300",3,1,0,1,1,0,4,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",1.04264301147831
"210556930806",3,1,0,1,1,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",1.04264301147831
"315396700075",3,1,0,1,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",0.499549353776997
"107343700036",2,0,0,1,0,0,2,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",-0.359664872246425
"107351730116",1,1,0,1,1,0,4,3,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.749494920342061
"107343700075",3,1,0,1,1,0,4,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",1.04264301147831
"107446490166",4,0,0,0,0,0,4,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.148251224996861
"210375360066",3,1,0,1,1,0,4,5,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",1.17077016744412
"306201960101",3,1,0,1,1,0,4,4,5,"30620196",-15.6057996749878,34.5183982849121,NA,2010,"mw",1.04264301147831
"210487640138",2,1,0,0,1,1,4,5,5,"21048764",-13.9354000091553,33.7827987670898,NA,2010,"mw",1.45840739420366
"107351730133",2,1,0,0,1,0,4,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.67805513633857
"107351730002",2,1,0,0,0,0,4,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.134961478637256
"210512030065",6,1,0,0,1,0,4,4,5,"21051203",-14.0038995742798,33.8081016540527,NA,2010,"mw",1.00809700667945
"107343700385",4,1,0,1,0,0,4,3,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",0.453932665396411
"107351730020",5,0,0,1,0,0,4,3,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.0882094941770724
"306201960258",3,1,0,1,1,0,4,4,5,"30620196",-15.6057996749878,34.5183982849121,NA,2010,"mw",1.04264301147831
"309010540053",3,0,0,1,1,0,4,4,5,"30901054",-15.5762996673584,35.5518989562988,NA,2010,"mw",0.594409372673751
"107351730077",2,0,0,0,0,0,4,3,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",-0.44139931613311
"210375360358",3,0,0,1,1,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.594409372673751
"107351730095",2,0,0,1,0,0,2,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",-0.359664872246425
"107351730088",5,1,0,1,1,0,4,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",1.20766394664875
"107351730175",1,1,0,1,0,0,4,5,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.462655574572362
"107343700230",4,1,0,1,1,0,4,3,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",0.997026323097725
"107321920240",4,0,0,1,0,0,4,4,5,"10732192",-11.407600402832,33.9948997497559,NA,2010,"mw",0.133826182557658
"307053910105",1,0,0,0,0,0,4,4,5,"30705391",-16.0879993438721,35.0680999755859,NA,2010,"mw",-0.395782627752525
"210375360091",2,1,0,1,1,0,4,3,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.832005387927282
"210552410301",5,1,0,0,1,0,4,3,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.797459383128426
"314432700002",3,1,0,1,1,1,4,4,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",1.69486811337759
"315326740064",3,0,0,1,1,0,4,3,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",0.466282216707944
"210370300045",3,1,0,0,1,0,4,4,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",0.760565603923791
"210370300054",4,0,0,0,1,0,4,4,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",0.394842432704452
"306022350218",2,0,0,0,0,0,2,4,5,"30602235",-15.7370004653931,34.3852005004883,NA,2010,"mw",-0.641742279800944
"315467600210",1,1,0,1,0,0,4,4,5,"31546760",-15.8233995437622,35.0885009765625,NA,2010,"mw",0.334528418606555
"210375360376",4,1,0,0,1,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.843076071509012
"210375360367",3,1,0,1,0,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.499549353776997
"314357530023",3,1,0,1,0,0,4,3,5,"31435753",-15.3736000061035,35.3643989562988,NA,2010,"mw",0.37142219781119
"210556930426",3,0,0,0,1,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",0.312331965119231
"107351730125",2,0,0,1,0,0,4,3,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",-0.159321908578591
"107351730145",3,0,0,1,0,0,4,3,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",-0.0768114409933698
"107343700346",3,0,0,1,0,0,2,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",-0.277154404661204
"210552410123",4,0,0,1,1,0,4,4,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.676919840258972
"210803080875",3,0,0,1,0,0,4,4,5,"21080308",-13.9322996139526,33.7588996887207,NA,2010,"mw",0.0513157149724372
"315396700055",3,0,0,0,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.230761692582082
"310021690273",2,0,0,0,0,0,1,4,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",-0.805977339617765
"315361180169",1,0,0,0,0,0,4,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",-0.395782627752525
"315326740067",4,0,0,1,0,0,4,3,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",0.0056990265918513
"107343700152",3,0,0,0,0,0,2,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",-0.559231812215723
"315396700072",1,0,0,1,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.113705220198005
"210556930970",2,0,0,1,0,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",-0.031194752612784
"107343700191",3,1,0,0,1,0,4,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",0.760565603923791
"302022520049",3,0,0,1,0,0,2,4,5,"30202252",-15.1750001907349,35.3381004333496,NA,2010,"mw",-0.277154404661204
"314432700150",3,1,0,0,1,0,4,4,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",0.760565603923791
"107446490271",4,1,0,1,0,0,4,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",0.582059821362218
"107343700172",1,1,0,1,0,0,4,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",0.334528418606555
"107446490047",4,0,0,0,0,0,4,3,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.276378380962668
"107343700017",2,0,0,1,0,0,2,4,5,"10734370",-11.4329996109009,34.0234985351562,NA,2010,"mw",-0.359664872246425
"306201960037",5,1,0,0,1,0,4,3,5,"30620196",-15.6057996749878,34.5183982849121,NA,2010,"mw",0.797459383128426
"107351730052",1,1,0,1,1,0,4,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",0.877622076307868
"107446490092",4,0,0,1,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.194643937075983
"107460330292",4,0,0,1,0,0,4,3,5,"10746033",-11.4608001708984,33.9738998413086,NA,2010,"mw",0.0056990265918513
"315326740065",2,0,0,0,0,0,2,3,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",-0.769869435766751
"315361180215",1,0,0,0,0,0,2,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",-0.724252747386166
"107446490211",3,0,0,1,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.277154404661204
"210660960055",3,0,0,1,0,0,4,4,5,"21066096",-14.0239000320435,33.7779998779297,NA,2010,"mw",0.0513157149724372
"210803080348",3,0,0,1,1,0,4,3,5,"21080308",-13.9322996139526,33.7588996887207,NA,2010,"mw",0.466282216707944
"315396700095",2,1,0,1,1,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",0.960132543893089
"210375360052",4,0,0,0,1,0,4,3,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.266715276738645
"210375360303",3,0,0,1,1,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.594409372673751
"307053910071",1,0,0,0,0,0,4,4,5,"30705391",-16.0879993438721,35.0680999755859,NA,2010,"mw",-0.395782627752525
"315396700050",2,0,0,1,0,0,2,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.359664872246425
"210556930940",2,0,0,0,0,0,4,4,5,"21055693",-13.8696002960205,33.777099609375,NA,2010,"mw",-0.313272160167303
"210370300075",2,0,0,1,0,0,4,3,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",-0.159321908578591
"107446490002",3,0,0,1,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.277154404661204
"107446490256",2,0,0,0,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.641742279800944
"107351730156",5,1,0,1,1,0,4,4,5,"10735173",-11.4668998718262,34.0078010559082,NA,2010,"mw",1.20766394664875
"315326740077",3,0,0,1,0,0,4,4,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",0.0513157149724372
"210552410097",4,0,0,0,1,0,4,4,5,"21055241",-13.8758001327515,33.7598991394043,NA,2010,"mw",0.394842432704452
"107446490241",2,0,0,1,0,0,2,4,5,"10744649",-11.4736003875732,34.0150985717773,NA,2010,"mw",-0.359664872246425
"315396700029",1,0,0,0,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.395782627752525
"210803080310",2,0,0,0,0,0,2,4,5,"21080308",-13.9322996139526,33.7588996887207,NA,2010,"mw",-0.641742279800944
"308031150048",3,0,0,1,0,0,4,4,5,"30803115",-16.0375003814697,35.3544998168945,NA,2010,"mw",0.0513157149724372
"314351200047",1,1,0,0,0,0,4,4,5,"31435120",-15.3787002563477,35.342098236084,NA,2010,"mw",0.0524510110520351
"307053910018",1,0,0,1,0,0,4,4,5,"30705391",-16.0879993438721,35.0680999755859,NA,2010,"mw",-0.113705220198005
"314351200167",2,0,0,1,0,0,2,4,5,"31435120",-15.3787002563477,35.342098236084,NA,2010,"mw",-0.359664872246425
"210663390974",2,0,0,1,0,0,2,4,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",-0.359664872246425
"210815730398",3,0,0,1,1,0,4,4,5,"21081573",-13.8938999176025,33.7871017456055,NA,2010,"mw",0.594409372673751
"315326740050",2,0,0,1,0,0,2,4,5,"31532674",-15.7307996749878,35.0713005065918,NA,2010,"mw",-0.359664872246425
"314351200007",4,0,0,1,0,0,4,3,5,"31435120",-15.3787002563477,35.342098236084,NA,2010,"mw",0.0056990265918513
"210860690216",5,0,0,0,0,0,4,4,5,"21086069",-13.9530000686646,33.717399597168,NA,2010,"mw",-0.0657407574116401
"314432700214",4,0,0,1,0,0,2,4,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",-0.194643937075983
"202063620156",2,0,0,0,0,0,2,4,5,"20206362",-13.2740001678467,34.1403999328613,NA,2010,"mw",-0.641742279800944
"308066110040",1,0,0,0,0,0,2,3,5,"30806611",-15.8283996582031,35.353199005127,NA,2010,"mw",-0.852379903351973
"210803080880",3,0,0,0,0,0,4,4,5,"21080308",-13.9322996139526,33.7588996887207,NA,2010,"mw",-0.230761692582082
"308031150067",1,0,0,1,0,0,2,3,5,"30803115",-16.0375003814697,35.3544998168945,NA,2010,"mw",-0.570302495797453
"202063620150",3,0,0,1,0,0,2,4,5,"20206362",-13.2740001678467,34.1403999328613,NA,2010,"mw",-0.277154404661204
"210663390523",2,0,0,1,0,0,2,4,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",-0.359664872246425
"202063620077",2,0,0,1,0,0,2,1,5,"20206362",-13.2740001678467,34.1403999328613,NA,2010,"mw",-0.744046340143846
"202063620055",2,0,0,0,0,0,2,4,5,"20206362",-13.2740001678467,34.1403999328613,NA,2010,"mw",-0.641742279800944
"309014750114",2,0,0,0,0,0,2,1,5,"30901475",-15.6688995361328,35.5890007019043,NA,2010,"mw",-1.02612374769837
"314357530178",3,0,0,1,0,0,4,3,5,"31435753",-15.3736000061035,35.3643989562988,NA,2010,"mw",-0.0768114409933698
"315361180324",4,0,0,1,0,0,4,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",0.133826182557658
"310021690162",2,0,0,1,0,0,2,3,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",-0.487792028212232
"308031150126",2,0,0,0,0,0,2,3,5,"30803115",-16.0375003814697,35.3544998168945,NA,2010,"mw",-0.769869435766751
"315361180153",3,1,0,0,1,0,4,4,5,"31536118",-15.7776002883911,35.0401992797852,NA,2010,"mw",0.760565603923791
"315467600125",1,0,0,0,0,0,2,4,5,"31546760",-15.8233995437622,35.0885009765625,NA,2010,"mw",-0.724252747386166
"309014750011",2,0,0,0,0,0,2,1,5,"30901475",-15.6688995361328,35.5890007019043,NA,2010,"mw",-1.02612374769837
"314413890017",1,0,0,0,0,0,4,4,5,"31441389",-15.3990001678467,35.320499420166,NA,2010,"mw",-0.395782627752525
"308031150175",2,0,0,0,0,0,2,4,5,"30803115",-16.0375003814697,35.3544998168945,NA,2010,"mw",-0.641742279800944
"210663390423",3,0,0,0,0,0,4,4,5,"21066339",-14.020899772644,33.774600982666,NA,2010,"mw",-0.230761692582082
"315396700094",3,1,0,1,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",0.499549353776997
"314432700182",5,0,1,1,1,0,4,3,5,"31443270",-15.4041996002197,35.3314018249512,NA,2010,"mw",1.12518082878893
"315396700139",2,0,0,1,0,0,4,4,5,"31539670",-15.7694997787476,34.996898651123,NA,2010,"mw",-0.031194752612784
"210370300067",3,0,0,0,0,0,4,4,5,"21037030",-13.9896001815796,33.7771987915039,NA,2010,"mw",-0.230761692582082
"102201030065",4,0,0,1,0,0,4,4,5,"10220103",-9.9753999710083,33.9259986877441,NA,2010,"mw",0.133826182557658
"310021690260",2,0,0,0,0,0,1,4,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",-0.805977339617765
"314351200074",2,0,0,0,0,0,2,3,5,"31435120",-15.3787002563477,35.342098236084,NA,2010,"mw",-0.769869435766751
"308031150165",3,0,0,1,0,0,2,4,5,"30803115",-16.0375003814697,35.3544998168945,NA,2010,"mw",-0.277154404661204
"310021690014",4,0,0,0,0,0,2,3,5,"31002169",-16.2668991088867,34.8951988220215,NA,2010,"mw",-0.604848500596309
"210860690170",2,0,0,1,0,0,2,4,5,"21086069",-13.9530000686646,33.717399597168,NA,2010,"mw",-0.359664872246425
"312010070032",2,0,0,1,0,0,2,3,5,"31201007",-14.9258003234863,35.0164985656738,NA,2010,"mw",-0.487792028212232
"309014750030",1,0,0,0,0,0,2,3,5,"30901475",-15.6688995361328,35.5890007019043,NA,2010,"mw",-0.852379903351973
"210803080576",3,0,0,0,0,0,2,4,5,"21080308",-13.9322996139526,33.7588996887207,NA,2010,"mw",-0.559231812215723
"312010070128",3,0,0,1,0,0,4,4,5,"31201007",-14.9258003234863,35.0164985656738,NA,2010,"mw",0.0513157149724372
"210375360059",3,0,0,0,1,0,4,4,5,"21037536",-13.9917001724243,33.7789001464844,NA,2010,"mw",0.312331965119231
